project,site,plotid,observer,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,fuel1_cm,duff2_cm,litter2_cm,fuel2_cm,fuel3_cm,offset_dist_direction,notes,burnpile_ht_m
CPFMP,MountainHome,22,"RH, MS",2019,prefire,,151,,2,2,4,11.3,10,0,2,1,1.4,1,0.6,0.6,2,2,,,
CPFMP,MountainHome,22,"RH, MS",2019,prefire,,211,,2,2,4,11.3,21,0,0,1.4,0.6,1,0.5,0.7,4,8,,,
CPFMP,MountainHome,23,"RH, MS",2019,prefire,,16,,2,2,4,11.3,17,2,0,0,0.1,0,1.3,1,1,1,,,
CPFMP,MountainHome,23,"RH, MS",2019,prefire,,76,,2,2,4,11.3,23,2,2,1.2,0.6,0,0,0,1,54,,,
CPFMP,MountainHome,24,"RH, MS",2019,prefire,,348,,2,2,4,11.3,49,6,1,5,1.3,2,3.5,0.6,4,4,,,
CPFMP,MountainHome,24,"RH, MS",2019,prefire,,48,,2,2,4,11.3,20,6,1,5.8,1.3,3,1.6,1.1,4,10,,,
CPFMP,MountainHome,25,"RH, MS",2019,prefire,,353,,2,2,4,11.3,19,11,2,7.1,1.8,24,1.3,0.5,12,2,,,
CPFMP,MountainHome,25,"RH, MS",2019,prefire,,53,,2,2,4,11.3,56,12,4,3.4,1.4,4,6.6,1.2,3,6,,,
CPFMP,MountainHome,26,"RH, MS",2019,prefire,,168,,2,2,4,11.3,17,8,1,1.5,1.8,4,1,1,9,4,,,
CPFMP,MountainHome,26,"RH, MS",2019,prefire,,108,,2,2,4,11.3,7,8,3,3.5,1.5,24,1.5,0.5,4,9,,,
CPFMP,MountainHome,27,"RH, MS",2019,prefire,,346,,2,2,4,11.3,43,24,11,2.75,0,3,3.5,0,2.6,6.5,,,
CPFMP,MountainHome,27,"RH, MS",2019,prefire,,46,,2,2,4,11.3,60,9,9,2.5,0,20,0.5,1.5,8,15,,,
CPFMP,MountainHome,28,"RH, MS",2019,prefire,,174,,2,2,4,11.3,72,8,5,2.6,1.2,5,0.5,0.7,7,4,,,
CPFMP,MountainHome,28,"RH, MS",2019,prefire,,234,,2,2,4,11.3,80,5,1,2.3,2.5,7,1.7,1.3,22,8,,,
CPFMP,MountainHome,29,"RH, MS",2019,prefire,,156,,2,2,4,11.3,32,10,6,2.5,1.5,6,4.5,2,18,14,,,
CPFMP,MountainHome,29,"RH, MS",2019,prefire,,216,,2,2,4,11.3,24,8,7,3,4,8,2.5,4,8,10,,,
CPFMP,MountainHome,30,"RH, MS",2019,prefire,,150,,2,2,4,11.3,73,15,0,1,0.5,5,1,1,3,5,,,
CPFMP,MountainHome,30,"RH, MS",2019,prefire,,210,,2,2,4,11.3,35,4,0,2,1,6,0.8,1.4,6,6,,,
CPFMP,MountainHome,31,"RH, MS",2019,prefire,,142,,2,2,4,11.3,36,6,3,4,1.5,3.5,7.5,1,5,5.5,,,
CPFMP,MountainHome,31,"RH, MS",2019,prefire,,202,,2,2,4,11.3,39,10,1,3,0.6,4.5,4.3,2,24,12,,,
CPFMP,MountainHome,32,"RH, MS",2019,prefire,,160,,2,2,4,11.3,48,17,5,0.8,1.4,5,0.9,1.2,16,4,,,
CPFMP,MountainHome,32,"RH, MS",2019,prefire,,220,,2,2,4,11.3,43,14,2,1.4,2,5,2.8,1.4,38,6,,,
CPFMP,MountainHome,32,"RH, MS",2019,prefire,,160,,2,2,4,11.3,6,3,2,0,0,0,1.5,0.1,1,0.5,,,
CPFMP,MountainHome,33,"RH, MS",2019,prefire,,178,,2,2,4,11.3,44,0,0,1.1,1.2,6,1.2,0.8,8,7,,,
CPFMP,MountainHome,33,"RH, MS",2019,prefire,,118,,2,2,4,11.3,34,2,0,0.6,0.3,3,1.4,0.9,6,6,,,
CPFMP,MountainHome,34,"RH, MS",2019,prefire,,238,,2,2,4,11.3,84,10,1,2.5,0.6,12,1,2,7,4,,,
CPFMP,MountainHome,34,"RH, MS",2019,prefire,,178,,2,2,4,11.3,99,5,1,3,1,22,2,1.5,6,4,,,
CPFMP,MountainHome,38,"RH, MS",2019,prefire,,178,,2,2,4,11.3,71,22,1,3,1.6,9,1.2,1.8,3,10,,,
CPFMP,MountainHome,38,"RH, MS",2019,prefire,,238,,2,2,4,11.3,49,17,1,1.6,1.4,3,1.8,1.7,13,3,,,
CPFMP,MountainHome,39,"RH, MS",2019,prefire,,186,,2,2,4,11.3,43,6,2,1.2,2,4,2,1.7,3,9,,,
CPFMP,MountainHome,39,"RH, MS",2019,prefire,,126,,2,2,4,11.3,81,15,2,2,1.1,4,1,1.9,5,3,,,
CPFMP,MountainHome,40,"RH, MS",2019,prefire,,178,,2,2,4,11.3,14,0,1,0.6,0.3,3,0,1.8,1,1,,,
CPFMP,MountainHome,40,"RH, MS",2019,prefire,,238,,2,2,4,11.3,17,6,1,0,0,1,1.2,0.8,15,3,,,
CPFMP,MountainHome,97,"RH, MS",2019,prefire,,162,,2,2,4,11.3,4,18,6,5.3,0.4,1,0,2.1,6,2,,,
CPFMP,MountainHome,97,"RH, MS",2019,prefire,,222,,2,2,4,11.3,5,11,1,6.1,1.7,2,0,0.1,1,23,,,
CPFMP,MountainHome,98,"RH, MS",2019,prefire,,2,,2,2,4,11.3,0,0,1,1,1.6,4,0,0,9,0,,,
CPFMP,MountainHome,98,"RH, MS",2019,prefire,,62,,2,2,4,11.3,3,0,2,0,2,2,0,0,0,0,,,
CPFMP,odell,Odel001,AG,2022,prefire,,W,45,2,2,4,11.3,14,5,1,2,1.5,8,2.5,3,4.5,,,,
CPFMP,odell,Odell001,AG,2022,prefire,,N,,2,2,4,11.3,10,0,0,2.5,5,8,2,2.5,7,,,,
CPFMP,odell,Odell001,AG,2022,prefire,,S,,2,2,4,11.3,8,2,1,2,2,4,3,5,6,,,,
CPFMP,odell,Odell001,AG,2022,prefire,,E,45,2,2,4,11.3,7,3,0,3,3,4,2.5,8,6,,,,
CPFMP,odell,Odell002,"JW, YM, NF",2022,prefire,,N,,2,2,4,11.3,24,4,0,2,3,9,2,7,12,,,,
CPFMP,odell,Odell002,"JW, YM, NF",2022,prefire,,S,22,2,2,4,11.3,3,4,2,4,3,8,1,3,5,,,,
CPFMP,odell,Odell002,"JW, YM, NF",2022,prefire,,E,,2,2,4,11.3,27,2,0,3,5,12,1,1,7,,,,
CPFMP,odell,Odell002,"JW, YM, NF",2022,prefire,,W,,2,2,4,11.3,24,9,1,1,4,8,2,5,10,,,,
CPFMP,odell,Odell003,HS,2022,prefire,,N,31,2,2,4,11.3,6,0,2,1,1,3,6,14,11,,,,
CPFMP,odell,Odell003,HS,2022,prefire,,S,31,2,2,4,11.3,28,1,0,2,9,4,5,7,8,,,,
CPFMP,odell,Odell003,HS,2022,prefire,,E,,2,2,4,11.3,12,1,0,2,3,7,2,4,7,,,,
CPFMP,odell,Odell003,HS,2022,prefire,,W,,2,2,4,11.3,6,3,0,4,1,3,5,4,5,,,,
CPFMP,odell,Odell004,HS,2022,prefire,,N,25,2,2,4,11.3,22,2,0,2,4,6,1,1,3,,,,
CPFMP,odell,Odell004,HS,2022,prefire,,S,25,2,2,4,11.3,7,0,0,6,6,7,8,7,10,,,,
CPFMP,odell,Odell004,HS,2022,prefire,,E,,2,2,4,11.3,7,1,0,5,10,8,3,6,9,,,,
CPFMP,odell,Odell004,HS,2022,prefire,,W,,2,2,4,11.3,6,3,0,4,10,7,4,7,6,,,,
CPFMP,odell,Odell005,"JW, YM, NF",2022,prefire,,N,,2,2,4,11.3,4,2,0,1,4,11,1,5,13,,,,
CPFMP,odell,Odell005,"JW, YM, NF",2022,prefire,,S,,2,2,4,11.3,6,2,0,0,2,10,2,4,13,,,,
CPFMP,odell,Odell005,"JW, YM, NF",2022,prefire,,E,,2,2,4,11.3,18,3,0,2,6,11,1,4,11,,,,
CPFMP,odell,Odell005,"JW, YM, NF",2022,prefire,,W,,2,2,4,11.3,10,1,0,4,4,16,5,3,13,,,,
CPFMP,RioLindo,RIO001,mm,2021,prefire,,N,0,2,2,3,11.3,22,8,2,1,6.5,7,0.8,3.3,4.3,,,,
CPFMP,RioLindo,RIO001,mm,2021,prefire,,S,43,2,2,3,11.3,12,3,0,0,2.8,3,0,3.2,4.4,,,,
CPFMP,RioLindo,RIO001,mv,2021,prefire,,E,0,2,2,3,11.3,21,7,2,0,14,10.1,0,3.8,5.2,,,,
CPFMP,RioLindo,RIO001,mv,2021,prefire,,W,0,2,2,3,11.3,6,10,0,2,4.6,4.7,0,6,4.8,,,,
CPFMP,RioLindo,RIO002,mm,2021,prefire,,N,0,2,2,3,11.3,7,3,0,0,10.5,8.8,1.2,9.3,8.4,,,,
CPFMP,RioLindo,RIO002,mm,2021,prefire,,S,0,2,2,3,11.3,4,3,0,0,8.7,8.4,1.5,8.9,8,,,,
CPFMP,RioLindo,RIO002,mv,2021,prefire,,E,0,2,2,3,11.3,2,8,4,0,13,8,6.5,13,9.1,,,,
CPFMP,RioLindo,RIO002,mv,2021,prefire,,W,28,2,2,3,11.3,18,4,0,0,11.8,11.5,0,10,7.1,,,,
CPFMP,RioLindo,RIO003,mm,2021,prefire,,N,37,2,2,3,11.3,22,3,0,0,0,1.8,0,4.8,3.4,,,,
CPFMP,RioLindo,RIO003,mm,2021,prefire,,S,36,2,2,3,11.3,23,10,0,1.5,2,2.4,0,1.5,1.8,,,,
CPFMP,RioLindo,RIO003,mv,2021,prefire,,E,0,2,2,3,11.3,6,5,0,0,1.3,3.7,4.3,13.2,10.7,,,,
CPFMP,RioLindo,RIO003,mv,2021,prefire,,W,0,2,2,3,11.3,19,2,1,0,4.2,3.6,2.5,3.4,2.5,,,,
CPFMP,RioLindo,RIO004,mm,2021,prefire,,N,0,2,2,3,11.3,11,5,1,3.3,7.3,5.6,3,5,4.2,,,,
CPFMP,RioLindo,RIO004,mm,2021,prefire,,S,0,2,2,3,11.3,3,2,9,0.8,2.8,5.6,1.2,4.5,4.4,,,,
CPFMP,RioLindo,RIO004,mv,2021,prefire,,E,0,2,2,3,11.3,30,1,0,2.8,2.8,3.3,3.8,6.2,5.4,,,,
CPFMP,RioLindo,RIO004,mv,2021,prefire,,W,0,2,2,3,11.3,16,4,2,5.6,4.3,4.4,7,5,7.2,,,,
CPFMP,RioLindo,RIO005,mm,2021,prefire,,N,60,2,2,3,11.3,12,6,3,0,4.2,4,0,6.2,6,,,,
CPFMP,RioLindo,RIO005,mm,2021,prefire,,S,63,2,2,3,11.3,15,6,3,6,18,12.3,8.8,8.2,8,,,,
CPFMP,RioLindo,RIO005,mv,2021,prefire,,E,0,2,2,3,11.3,17,8,1,3.2,5.2,7,0.5,4.7,4.2,,,,
CPFMP,RioLindo,RIO005,mv,2021,prefire,,W,0,2,2,3,11.3,1,4,0,4.1,6.1,5.9,8.2,11.2,9.8,,,,
CPFMP,RioLindo,RIO006,mm,2021,prefire,,N,0,2,2,3,11.3,4,2,1,0,4.2,4,3.3,5,4.4,,,,
CPFMP,RioLindo,RIO006,mm,2021,prefire,,S,0,2,2,3,11.3,0,5,0,0,1.8,2,0.8,6.3,6.6,,,,
CPFMP,RioLindo,RIO006,mv,2021,prefire,,E,0,2,2,3,11.3,14,11,3,0,6.9,5.9,3,7,9.3,,,,
CPFMP,RioLindo,RIO006,mv,2021,prefire,,W,0,2,2,3,11.3,2,1,4,0,7.5,7.8,2.2,8.9,6.1,,,,
CPFMP,RioLindo,RIO007,mm,2021,prefire,,N,35,2,2,3,11.3,5,7,3,3.2,7.8,9,1.2,3.2,4.2,,,,
CPFMP,RioLindo,RIO007,mm,2021,prefire,,S,36,2,2,3,11.3,55,4,2,1.2,8.4,9.3,2.4,2.8,5,,,,
CPFMP,RioLindo,RIO007,mv,2021,prefire,,E,0,2,2,3,11.3,10,3,1,0,2.8,2.7,0,2.2,4.3,,,,
CPFMP,RioLindo,RIO007,mv,2021,prefire,,W,0,2,2,3,11.3,15,5,0,0,1.5,1.4,0,3.9,3.1,,,,
CPFMP,RioLindo,RIO008,mm,2021,prefire,,N,56,2,2,3,11.3,4,9,0,0,4.3,4,0,4,4.2,,,,
CPFMP,RioLindo,RIO008,mm,2021,prefire,,S,42,2,2,3,11.3,12,8,0,0,4.5,6,0,1.5,3.4,,,,
CPFMP,RioLindo,RIO008,mv,2021,prefire,,E,0,2,2,3,11.3,15,6,1,0,3.2,3.7,0,2.1,9.4,,,,
CPFMP,RioLindo,RIO008,mv,2021,prefire,,W,0,2,2,3,11.3,11,7,2,0,4.4,2.6,2.3,5,4.9,,,,
CPFMP,RioLindo,RIO009,mm,2021,prefire,,N,25,2,2,3,11.3,10,3,0,1.1,1.8,3.3,0,3.6,4.2,,,,
CPFMP,RioLindo,RIO009,mm,2021,prefire,,S,25,2,2,3,11.3,23,3,1,0,3.9,2.3,4,4.8,6.9,,,,
CPFMP,RioLindo,RIO009,mv,2021,prefire,,E,0,2,2,3,11.3,18,2,2,0,4.8,5.9,0,8,6,,,,
CPFMP,RioLindo,RIO009,mv,2021,prefire,,W,0,2,2,3,11.3,17,5,0,0,5.2,3.4,0,7.1,8.1,,,,
CPFMP,shaverlake,SHL001,sb,2021,prefire,,N,0,2,2,4,11.3,6,1,0,0,0,2.3,0,2,5.3,,,,
CPFMP,shaverlake,SHL001,sb,2021,prefire,,S,0,2,2,4,11.3,64,7,3,0,3,10.3,0,4,17.7,,,,
CPFMP,shaverlake,SHL001,sb,2021,prefire,,E,0,2,2,4,11.3,3,7,0,0,2,5,0,1,7,,,,
CPFMP,shaverlake,SHL001,sb,2021,prefire,,W,0,2,2,4,11.3,12,3,0,1.5,2.5,3.7,1,2,15,,,,
CPFMP,shaverlake,SHL002,mm,2021,prefire,,N,0,2,2,3,11.3,15,1,0,0,1,1.5,0,6.4,18.8,,,,
CPFMP,shaverlake,SHL002,mm,2021,prefire,,S,0,2,2,3,11.3,6,2,3,1.5,2.8,3.3,1.8,2.3,2.5,,,,
CPFMP,shaverlake,SHL002,mm,2021,prefire,,E,0,2,2,3,11.3,28,10,0,3,4.6,5,0,2.2,9.3,,,,
CPFMP,shaverlake,SHL002,mm,2021,prefire,,W,0,2,2,3,11.3,3,3,3,0,0.5,1,0,0.8,1.1,,,,
CPFMP,shaverlake,SHL003,sb,2021,prefire,,N,0,2,2,4,11.3,16,9,0,0,3,15.3,0,2,3.67,,,,
CPFMP,shaverlake,SHL003,sb,2021,prefire,,S,0,2,2,4,11.3,10,14,0,0,2,6.3,0,1.5,6.7,,,,
CPFMP,shaverlake,SHL003,sb,2021,prefire,,E,0,2,2,4,11.3,6,1,0,0,0.5,1.8,0,3,4.67,,,,
CPFMP,shaverlake,SHL003,sb,2021,prefire,,W,0,2,2,4,11.3,11,6,0,0,8,8,0,5,9,,,,
CPFMP,shaverlake,SHL004,sb,2021,prefire,,N,0,2,2,4,11.3,9,3,0,0,0,0.67,0,7,9.67,,,,
CPFMP,shaverlake,SHL004,sb,2021,prefire,,S,0,2,2,4,11.3,18,2,0,0,1,10,0,0,6.3,,,,
CPFMP,shaverlake,SHL004,sb,2021,prefire,,E,32,2,2,4,11.3,77,0,4,3,4,10.3,1,5,14,,,,
CPFMP,shaverlake,SHL004,sb,2021,prefire,,W,25,2,2,4,11.3,12,1,4,3,4,10.3,0,1,4.3,,,,
CPFMP,shaverlake,SHL005,mm,2021,prefire,,N,0,2,2,3,11.3,21,10,2,7,4.1,5,9,1.8,14.7,,,,
CPFMP,shaverlake,SHL005,mm,2021,prefire,,S,0,2,2,3,11.3,11,5,0,1.2,3,4,1,3.6,6.3,,,,
CPFMP,shaverlake,SHL005,mm,2021,prefire,,E,28,2,2,3,11.3,35,11,5,6,3,4.5,6.3,3.6,9,,,,
CPFMP,shaverlake,SHL005,mm,2021,prefire,,W,34,2,2,3,11.3,18,5,1,0,0.8,2.4,1.8,2.8,2.8,,,,
CPFMP,shaverlake,SHL006,mm,2021,prefire,,N,0,2,2,3,11.3,9,8,0,0,2,2,0,0.1,6.9,,,,
CPFMP,shaverlake,SHL006,mm,2021,prefire,,S,0,2,2,3,11.3,5,3,3,0,0,7,0,0,3,,,,
CPFMP,shaverlake,SHL006,mm,2021,prefire,,E,0,2,2,3,11.3,0,3,0,0,2.5,10,2.2,4.2,6,,,,
CPFMP,shaverlake,SHL006,mm,2021,prefire,,W,24,2,2,3,11.3,1,5,0,0,0,0.8,0,0,1.2,,,,
CPFMP,shaverlake,SHL007,mm,2021,prefire,,N,28,2,2,3,11.3,24,11,5,0,1,71,0,1.2,69.3,,,,
CPFMP,shaverlake,SHL007,mm,2021,prefire,,S,23,2,2,3,11.3,20,7,1,1.2,3.4,6,0,2.8,9,,,,
CPFMP,shaverlake,SHL007,mm,2021,prefire,,E,0,2,2,3,11.3,33,17,1,0,1,5,5,7,9,,,,
CPFMP,shaverlake,SHL007,mm,2021,prefire,,W,0,2,2,3,11.3,6,2,0,0,0,0.5,0,0,0.7,,,,
CPFMP,shaverlake,SHL008,mm,2021,prefire,,N,0,2,2,3,11.3,11,15,15,5.5,1,1.5,0,4,5.4,,,,
CPFMP,shaverlake,SHL008,mm,2021,prefire,,S,32,2,2,3,11.3,3,2,0,30+,5,6,14.2,4.2,5,,,duffisdeeperthan30butcouldntdigtobottombecausepitisatthebaseofatree,
CPFMP,shaverlake,SHL008,mm,2021,prefire,,E,0,2,2,3,11.3,37,18,0,4.2,6,5.5,7.3,3.7,11.3,,,,
CPFMP,shaverlake,SHL008,mm,2021,prefire,,W,0,2,2,3,11.3,9,10,2,3,4.2,4.6,0,5.1,9.1,,,,
CPFMP,shaverlake,SHL009,sb,2021,prefire,,N,0,2,2,4,11.3,,,,0,1,3.7,0,1,2,,,,
CPFMP,shaverlake,SHL009,sb,2021,prefire,,S,0,2,2,4,11.3,17,9,1,2,3,7.7,1,3,5,,,,
CPFMP,shaverlake,SHL009,sb,2021,prefire,,E,0,2,2,4,11.3,12,5,7,0,2,9.3,2,3,22,,,,
CPFMP,shaverlake,SHL009,sb,2021,prefire,,W,0,2,2,4,11.3,25,10,1,0,3,5.7,0,1,2.2,,,,
CPFMP,shaverlake,SHL010,sb,2021,prefire,,N,0,2,2,4,11.3,28,2,2,0,3,4,3,3,8,,,,
CPFMP,shaverlake,SHL010,sb,2021,prefire,,S,0,2,2,4,11.3,11,1,0,0,2,10.3,2,3,10.3,,,,
CPFMP,shaverlake,SHL010,sb,2021,prefire,,E,0,2,2,4,11.3,42,2,1,3,4,9.7,1,3,6.7,,,,
CPFMP,shaverlake,SHL010,sb,2021,prefire,,W,0,2,2,4,11.3,69,9,1,1.5,3.5,7.7,0,2,3,,,,
CPFMP,shaverlake,SHL011,mm,2021,prefire,,N,0,2,2,3,11.3,17,9,4,3.6,1.8,2,8,2.2,3,,,,
CPFMP,shaverlake,SHL011,mm,2021,prefire,,S,0,2,2,3,11.3,9,6,4,6,2.8,4,1.5,2.8,3.4,,,,
CPFMP,shaverlake,SHL011,mm,2021,prefire,,E,23,2,2,3,11.3,8,7,5,0,4.8,7,0,7,66,,,,
CPFMP,shaverlake,SHL011,mm,2021,prefire,,W,28,2,2,3,11.3,6,9,3,0,2,30.6,0,2.2,40.7,,,,
CPFMP,shaverlake,SHL012,sb,2021,prefire,,N,0,2,2,4,11.3,31,2,0,7,6,8.7,0,2,34.3,,,,
CPFMP,shaverlake,SHL012,sb,2021,prefire,,S,0,2,2,4,11.3,68,9,1,9,6,18,9,10,23.7,,,,
CPFMP,shaverlake,SHL012,sb,2021,prefire,,E,0,2,2,4,11.3,57,4,1,14,10,25.7,6,8,13,,,,
CPFMP,shaverlake,SHL012,sb,2021,prefire,,W,0,2,2,4,11.3,35,2,0,3,2,7.7,8,3,12.7,,,,
CPFMP,shaverlake,SHL013,mm,2021,prefire,,N,0,2,2,3,11.3,4,8,1,0,6,13,0,0.2,0.8,,,,
CPFMP,shaverlake,SHL013,mm,2021,prefire,,S,0,2,2,3,11.3,3,4,0,0,0,5,0,4.5,60,,,,
CPFMP,shaverlake,SHL013,mm,2021,prefire,,E,0,2,2,3,11.3,5,3,0,0,1,36,0,1.2,34,,,,
CPFMP,shaverlake,SHL013,mm,2021,prefire,,W,0,2,2,3,11.3,28,6,0,0,3.2,16.3,5.5,2,7,,,,
CPFMP,shaverlake,SHL014,mm,2021,prefire,,N,0,2,2,3,11.3,5,6,1,1,3,5,0,3.4,8,,,,
CPFMP,shaverlake,SHL014,mm,2021,prefire,,S,0,2,2,3,11.3,9,4,4,0,2.8,4,6.9,1.8,28,,,,
CPFMP,shaverlake,SHL014,mm,2021,prefire,,E,0,2,2,3,11.3,2,2,1,1.5,5,6,1.2,11.3,25,,,,
CPFMP,shaverlake,SHL014,mm,2021,prefire,,W,0,2,2,3,11.3,7,3,4,0,2.5,3,5,8,18.5,,,,
CPFMP,shaverlake,SHL015,sb,2021,prefire,,N,0,2,2,4,11.3,22,4,1,0,1,5,1,2,18.7,,,,
CPFMP,shaverlake,SHL015,sb,2021,prefire,,S,0,2,2,4,11.3,42,6,0,0,6,6.7,0,6,12,,,,
CPFMP,shaverlake,SHL015,sb,2021,prefire,,E,0,2,2,4,11.3,31,4,2,0,4,12,0,2,8.7,,,,
CPFMP,shaverlake,SHL015,sb,2021,prefire,,W,24,2,2,4,11.3,164,9,2,1,3,11.3,0,2,41.7,,,,
CPFMP,shaverlake,SHL016,mm,2021,prefire,,N,0,2,2,3,11.3,24,21,1,1,1.8,13,0,0.5,6,,,,
CPFMP,shaverlake,SHL016,mm,2021,prefire,,S,0,2,2,3,11.3,42,15,9,1,1,23,2,1,16.7,,,,
CPFMP,shaverlake,SHL016,mm,2021,prefire,,E,0,2,2,3,11.3,5,3,1,0,0,1.1,0,5.4,15,,,,
CPFMP,shaverlake,SHL016,mm,2021,prefire,,W,0,2,2,3,11.3,7,7,1,1,6,6.4,6,6,6,,,,
CPFMP,shaverlake,SHL017,mm,2021,prefire,,N,22,2,2,3,11.3,0,2,0,0,9.3,10,4,8.2,10,,,,
CPFMP,shaverlake,SHL017,mm,2021,prefire,,S,28,2,2,3,11.3,5,7,1,3,13,17,3,18,28,,,,
CPFMP,shaverlake,SHL017,mm,2021,prefire,,E,0,2,2,3,11.3,8,8,2,0,2,10,0,6,11.3,,,,
CPFMP,shaverlake,SHL017,mm,2021,prefire,,W,0,2,2,3,11.3,1,0,2,4,6,9,5,8.4,9.3,,,,
CPFMP,shaverlake,SHL018,mm,2021,prefire,,N,0,2,2,3,11.3,0,3,1,0,7,5.6,0,3,6.6,,,,
CPFMP,shaverlake,SHL018,mm,2021,prefire,,S,0,2,2,3,11.3,36,8,0,1.2,2,2.4,2,3.3,3.6,,,,
CPFMP,shaverlake,SHL018,mm,2021,prefire,,E,0,2,2,3,11.3,8,6,1,0,0.3,1,0,2,2,,,,
CPFMP,shaverlake,SHL018,mm,2021,prefire,,W,0,2,2,3,11.3,5,1,5,0,1.8,1.5,0,1,15,,,,
CPFMP,shaverlake,SHL019,mm,2021,prefire,,N,0,2,2,3,11.3,33,9,0,4.2,6,6.4,1,12,6.2,,,,
CPFMP,shaverlake,SHL019,mm,2021,prefire,,S,0,2,2,3,11.3,3,0,0,0,1.5,34,0,3.4,1.5,,,,
CPFMP,shaverlake,SHL019,mm,2021,prefire,,E,34,2,2,3,11.3,20,6,0,0,1,2.2,0,4.8,8,,,,
CPFMP,shaverlake,SHL019,mm,2021,prefire,,W,0,2,2,3,11.3,4,2,0,0,1,0.8,5,5.5,18,,,,
CPFMP,shaverlake,SHL020,mm,2021,prefire,,N,0,2,2,3,11.3,0,0,0,0.3,6.3,5.7,0,5.2,11.2,,,,
CPFMP,shaverlake,SHL020,mm,2021,prefire,,S,0,2,2,3,11.3,2,1,0,0,1.8,13,0,2,13,,,,
CPFMP,shaverlake,SHL020,mm,2021,prefire,,E,0,2,2,3,11.3,3,3,0,0,2,11.3,0,4.2,12,,,,
CPFMP,shaverlake,SHL020,mm,2021,prefire,,W,0,2,2,3,11.3,28,5,1,0,9,6.9,0,11.5,50,,,,
CPFMP,shaverlake,SHL021,mm,2021,prefire,,N,0,2,2,3,11.3,25,7,3,6,4.2,9.8,6.6,6,7.5,,,,
CPFMP,shaverlake,SHL021,mm,2021,prefire,,S,0,2,2,3,11.3,2,1,0,0,0.5,1,0,0.8,1,,,,
CPFMP,shaverlake,SHL021,mm,2021,prefire,,E,0,2,2,3,11.3,40,4,0,4.5,3.6,3.9,0,1.2,16.8,,,pit2offset1foottotheright-log,
CPFMP,shaverlake,SHL021,mm,2021,prefire,,W,0,2,2,3,11.3,15,3,0,6,4,7,6,1.8,3,,,,
CPFMP,shaverlake,SHL022,mm,2021,prefire,,N,26,2,2,3,11.3,13,3,0,0,3,3.3,0,4.8,6,,,,
CPFMP,shaverlake,SHL022,mm,2021,prefire,,S,27,2,2,3,11.3,3,2,2,0,9.8,7,0,2.8,3,,,,
CPFMP,shaverlake,SHL022,mm,2021,prefire,,E,0,2,2,3,11.3,5,3,2,0,2.5,5.5,0,2.5,2.8,,,,
CPFMP,shaverlake,SHL022,mm,2021,prefire,,W,0,2,2,3,11.3,18,10,1,0,3,3,0,1,1.5,,,,
CPFMP,shaverlake,SHL023,sb,2021,prefire,,N,0,2,2,4,11.3,11,3,0,3,6,23,0,3,4.7,,,,
CPFMP,shaverlake,SHL023,sb,2021,prefire,,S,0,2,2,4,11.3,18,6,0,2,2,16,0,4,26.3,,,,
CPFMP,shaverlake,SHL023,sb,2021,prefire,,E,0,2,2,4,11.3,11,11,1,1,4,6,3,5,19.3,,,,
CPFMP,shaverlake,SHL023,sb,2021,prefire,,W,0,2,2,4,11.3,4,0,2,2,2,5.7,0,3,3,,,,
CPFMP,shaverlake,SHL024,sb,2021,prefire,,N,0,2,2,4,11.3,65,14,18,3,4,15,2,5,12.7,,,,
CPFMP,shaverlake,SHL024,sb,2021,prefire,,S,26,2,2,4,11.3,139,10,7,7,5,25,6,2,8.3,,,pit2offset1foottoleftduetostump,
CPFMP,shaverlake,SHL024,sb,2021,prefire,,E,0,2,2,4,11.3,71,7,1,9,4,25.3,11,5,27.3,,,,
CPFMP,shaverlake,SHL024,sb,2021,prefire,,W,0,2,2,4,11.3,14,1,0,0,3,5.3,6,3,8,,,,
CPFMP,shaverlake,SHL025,mm,2021,prefire,,N,41,2,2,3,11.3,101,11,0,4,5.6,6,4,6,11,,,,
CPFMP,shaverlake,SHL025,mm,2021,prefire,,S,0,2,2,3,11.3,5,13,1,0,2.2,2.5,0,2,1.5,,,,
CPFMP,shaverlake,SHL025,mm,2021,prefire,,E,0,2,2,3,11.3,20,7,0,4,5.5,7.8,0,4.8,4.8,,,,
CPFMP,shaverlake,SHL025,mm,2021,prefire,,W,0,2,2,3,11.3,9,5,8,0,0,3,0,0.7,1.2,,,,
CPFMP,shaverlake,SHL026,mm,2021,prefire,,N,0,2,2,3,11.3,3,2,4,0,4,4.4,0,2,8.8,,,,
CPFMP,shaverlake,SHL026,mm,2021,prefire,,S,0,2,2,3,11.3,15,8,3,13,6.7,9,9,4,7.3,,,,
CPFMP,shaverlake,SHL026,mm,2021,prefire,,E,0,2,2,3,11.3,10,7,5,0,1,10,0,0.8,5,,,,
CPFMP,shaverlake,SHL026,mm,2021,prefire,,W,0,2,2,3,11.3,30,15,5,0,5,7.7,0,6,9.6,,,,
CPFMP,slypark,hcp1,"RH, MS",2019,prefire,,0,,2,2,4,11.3,82,3,1,6,3,,4,1,,,,,
CPFMP,slypark,hcp1,"RH, MS",2019,prefire,,180,,2,2,4,11.3,30,16,1,4,8,,3,1,,,,,
CPFMP,slypark,hcp1,"RH, MS",2019,prefire,,90,32,2,2,4,11.3,34,12,0,2,0.05,,0.05,1,,,,,
