plot_id,fuel_size,mass
burton8,mass_1hr,0.14169364902439
burton8,mass_10hr,1.8079233804878
burton8,mass_100hr,4.1504762195122
burton8,mass_cwd_sound,4.47573498332759
burton8,mass_cwd_rotten,
burton9,mass_1hr,0.276120957073171
burton9,mass_10hr,1.9469944097561
burton9,mass_100hr,3.5970793902439
burton9,mass_cwd_sound,0.301802763541982
burton9,mass_cwd_rotten,
