site,plotid,fuelType,prefire_,postfire_immediate,consumption_immediate
bearmountain,bm6,mass_1hr,0.0985556719600726,0.0833932608892922,0.0151624110707804
bearmountain,bm6,mass_10hr,1.51726906715064,0.0948293166969147,1.42243975045372
bearmountain,bm6,mass_100hr,7.41840424852541,0,7.41840424852541
bearmountain,bm6,mass_cwd_sound,28.6072694617991,1.55041279732747,27.0568566644717
bearmountain,bm6,mass_cwd_rotten,3.41279890143424,0,3.41279890143424
bearmountain,bm6,total_fine,9.03422898763612,0.178222577586207,8.85600641004991
bearmountain,bm6,total_cwd,32.0200683632334,1.55041279732747,30.4696555659059
bearmountain,bm6,total_fuel,57.2328016578114,12.0738399512521,45.1589617065593
bearmountain,bm6,duff_load,5.17005963588929,3.85635595791742,1.31370367797187
bearmountain,bm6,litter_load,11.0084446710526,6.48884861842105,4.51959605263158
bearmountain,bm6,litter_depth_cm,2.13125,1.25625,0.875
bearmountain,bm6,duff_depth_cm,0.7625,0.56875,0.19375
bearmountain,bm7,mass_1hr,0.0335893086792804,0.0223928724528536,0.0111964362264268
bearmountain,bm7,mass_10hr,1.15245267032063,0.942915821171425,0.209536849149205
bearmountain,bm7,mass_100hr,7.69552944671396,6.92597650204256,0.769552944671395
bearmountain,bm7,mass_cwd_sound,4.12239912733073,0,4.12239912733073
bearmountain,bm7,mass_cwd_rotten,0,0,0
bearmountain,bm7,total_fine,8.88157142571387,7.89128519566684,0.990286230047029
bearmountain,bm7,total_cwd,4.12239912733073,0,4.12239912733073
bearmountain,bm7,total_fuel,40.0167825124897,15.5592127786422,24.4575697338475
bearmountain,bm7,duff_load,9.74696327720034,2.84787815918199,6.89908511801835
bearmountain,bm7,litter_load,17.2658486822447,4.82004942379332,12.4457992584514
bearmountain,bm7,litter_depth_cm,4.5,1.25625,3.24375
bearmountain,bm7,duff_depth_cm,1.51875,0.44375,1.075
bearmountain,bm8,mass_1hr,0.257818614348729,0.0859395381162429,0.171879076232486
bearmountain,bm8,mass_10hr,0.931310968723425,0.517394982624125,0.4139159860993
bearmountain,bm8,mass_100hr,0.776464285908195,1.55292857181639,-0.776464285908195
bearmountain,bm8,mass_cwd_sound,0,0,0
bearmountain,bm8,mass_cwd_rotten,0,0,0
bearmountain,bm8,total_fine,1.96559386898035,2.15626309255676,-0.190669223576409
bearmountain,bm8,total_cwd,0,0,0
bearmountain,bm8,total_fuel,16.4290503191603,6.63293587549156,9.79611444366872
bearmountain,bm8,duff_load,2.1412862549111,0.444417901962681,1.69686835294842
bearmountain,bm8,litter_load,12.3221701952688,4.03225488097212,8.28991531429672
bearmountain,bm8,litter_depth_cm,3.075,1.00625,2.06875
bearmountain,bm8,duff_depth_cm,0.33125,0.06875,0.2625
bearmountain,bm9,mass_1hr,0.0501718421052632,0.0501718421052632,-6.93889390390723e-18
bearmountain,bm9,mass_10hr,0.937499586206896,1.14583282758621,-0.20833324137931
bearmountain,bm9,mass_100hr,3.84551296823956,1.64807698638838,2.19743598185118
bearmountain,bm9,mass_cwd_sound,37.5182684017795,66.6278840563416,-29.1096156545621
bearmountain,bm9,mass_cwd_rotten,0,0,0
bearmountain,bm9,total_fine,4.83318439655172,2.84408165607985,1.98910274047187
bearmountain,bm9,total_cwd,37.5182684017795,66.6278840563416,-29.1096156545621
bearmountain,bm9,total_fuel,48.8349125119202,73.4438162739006,-24.6089037619804
bearmountain,bm9,duff_load,3.71910333484573,1.85955166742287,1.85955166742287
bearmountain,bm9,litter_load,2.76435637874319,2.11229889405626,0.652057484686933
bearmountain,bm9,litter_depth_cm,1.88125,1.4375,0.44375
bearmountain,bm9,duff_depth_cm,0.525,0.2625,0.2625
burtonsp,burton07,mass_1hr,0.71313788302828,0.344273460772273,0.368864422256007
burtonsp,burton07,mass_10hr,2.54501349122322,1.93421025332965,0.610803237893572
