site,plotid,fuelType,prefire_NA,postfire_immediate,consumption_immediate
bearmountain,BM06,total_fine,6.74654448087772,0.2147635441272352,6.531780936750485
bearmountain,BM06,total_cwd,8.710053773910667,0.427558614265294,8.282495159645373
bearmountain,BM06,total_fuel,23.98986580639909,6.517316326382545,17.472549480016546
bearmountain,BM06,duff_load,5.401554843466423,4.029028612749546,1.3725262307168773
bearmountain,BM06,litter_load,3.131712708144283,1.8459655552404712,1.2857471529038118
bearmountain,BM06,litter_depth_cm,2.1312499999999996,1.25625,0.8749999999999996
bearmountain,BM06,duff_depth_cm,0.7625,0.56875,0.19374999999999998
bearmountain,BM07,mass_1hr,0.03837123729741331,0.025580824864942203,0.012790412432471109
bearmountain,BM07,mass_10hr,1.2249446936198838,1.0022274765980865,0.22271721702179725
bearmountain,BM07,mass_100hr,5.905839781617556,5.3152558034558,0.5905839781617557
bearmountain,BM07,mass_cwd_sound,1.10357442205887,0,1.10357442205887
bearmountain,BM07,mass_cwd_rotten,0,0,0
bearmountain,BM07,total_fine,7.169155712534852,6.343064104918829,0.8260916076160232
bearmountain,BM07,total_cwd,1.10357442205887,0,1.10357442205887
bearmountain,BM07,total_fuel,24.421819921762136,10.982234185279463,13.439585736482673
bearmountain,BM07,duff_load,10.05674342785668,2.9383900550527744,7.118353372803906
bearmountain,BM07,litter_load,6.092346359311732,1.7007800253078587,4.3915663340038735
bearmountain,BM07,litter_depth_cm,4.5,1.25625,3.24375
bearmountain,BM07,duff_depth_cm,1.5187500000000003,0.44374999999999964,1.0750000000000006
bearmountain,BM08,mass_1hr,0.29864840827865896,0.09954946942621966,0.1990989388524393
bearmountain,BM08,mass_10hr,0.9939480409516026,0.5521933560842236,0.441754684867379
bearmountain,BM08,mass_100hr,0.5855052411016956,1.171010482203391,-0.5855052411016956
bearmountain,BM08,mass_cwd_sound,0,0,0
bearmountain,BM08,mass_cwd_rotten,0,0,0
bearmountain,BM08,total_fine,1.8781016903319572,1.8227533077138345,0.05534838261812269
bearmountain,BM08,total_cwd,0,0,0
bearmountain,BM08,total_fuel,8.29986285766852,3.659302385561386,4.6405604721071345
bearmountain,BM08,duff_load,2.2130837189779395,0.45931926242938365,1.753764456548556
bearmountain,BM08,litter_load,4.208677448358624,1.3772298154181677,2.8314476329404563
bearmountain,BM08,litter_depth_cm,3.075,1.00625,2.06875
bearmountain,BM08,duff_depth_cm,0.33125,0.06875,0.26249999999999996
bearmountain,BM09,mass_1hr,0.05017184210526314,0.050171842105263154,-1.3877787807814457e-17
bearmountain,BM09,mass_10hr,0.9374995862068964,1.1458328275862066,-0.2083332413793102
bearmountain,BM09,mass_100hr,3.8455129682395643,1.6480769863883846,2.1974359818511795
bearmountain,BM09,mass_cwd_sound,9.379567100444886,16.656971014085407,-7.277403913640521
bearmountain,BM09,mass_cwd_rotten,0,0,0
bearmountain,BM09,total_fine,4.833184396551724,2.8440816560798545,1.9891027404718695
bearmountain,BM09,total_cwd,9.379567100444886,16.656971014085407,-7.277403913640521
bearmountain,BM09,total_fuel,20.69621121058554,23.472903231644395,-2.7766920210588566
bearmountain,BM09,duff_load,3.719103334845734,1.8595516674228674,1.8595516674228665
bearmountain,BM09,litter_load,2.7643563787431935,2.112298894056261,0.6520574846869325
bearmountain,BM09,litter_depth_cm,1.88125,1.4375,0.4437500000000001
bearmountain,BM09,duff_depth_cm,0.525,0.2625,0.2625
bearmountain,BM10,mass_1hr,0.03296955293510226,0.032969552935102286,-2.7755575615628914e-17
bearmountain,BM10,mass_10hr,0.24291727686679712,0,0.24291727686679712
bearmountain,BM10,mass_100hr,0.6425430803004606,2.570172321201846,-1.9276292409013853
bearmountain,BM10,mass_cwd_sound,3.3941949081372575,3.2246475644006423,0.16954734373661529
bearmountain,BM10,mass_cwd_rotten,0,0.2256581354315234,-0.2256581354315234
bearmountain,BM10,total_fine,0.9184299101023605,2.603141874136947,-1.6847119640345867
bearmountain,BM10,total_cwd,3.3941949081372575,3.4503056998321644,-0.05611079169490685
bearmountain,BM10,total_fuel,8.782719506602758,7.981568992076467,0.8011505145262907
bearmountain,BM10,duff_load,2.312531628748494,0.4475867668545473,1.8649448618939468
bearmountain,BM10,litter_load,2.157563059614644,1.4805346512528073,0.6770284083618368
bearmountain,BM10,litter_depth_cm,1.8125,1.2437500000000001,0.5687499999999999
bearmountain,BM10,duff_depth_cm,0.38749999999999996,0.07500000000000001,0.31249999999999994
bearmountain,BM11,mass_1hr,0.2804619305366127,0.2804619305366127,0
bearmountain,BM11,mass_10hr,0.21955797648944728,0.3293369647341709,-0.10977898824472362
bearmountain,BM11,mass_100hr,0.5818280412155158,0.5818280412155158,0
bearmountain,BM11,mass_cwd_sound,0.48145058643985095,2.2398847549605505,-1.7584341685206994
bearmountain,BM11,mass_cwd_rotten,0,0,0
bearmountain,BM11,total_fine,1.0818479482415762,1.1916269364862992,-0.1097789882447231
bearmountain,BM11,total_cwd,0.48145058643985095,2.2398847549605505,-1.7584341685206994
bearmountain,BM11,total_fuel,5.639618098305462,4.617911432712674,1.021706665592788
bearmountain,BM11,duff_load,1.722894710077567,0.12606546659104154,1.5968292434865254
bearmountain,BM11,litter_load,2.353424853546467,1.060334274674782,1.2930905788716849
bearmountain,BM11,litter_depth_cm,1.7062500000000005,0.7687499999999996,0.9375000000000009
bearmountain,BM11,duff_depth_cm,0.25625000000000003,0.01875,0.23750000000000004
bearmountain,BM12,mass_1hr,0.8030570146935109,0.10888908673810319,0.6941679279554077
bearmountain,BM12,mass_10hr,1.8858942566135681,1.5087154052908545,0.37717885132271367
bearmountain,BM12,mass_100hr,5.760446451556159,0.576044645155616,5.184401806400542
bearmountain,BM12,mass_cwd_sound,30.906613749656568,6.597714173726224,24.308899575930344
bearmountain,BM12,mass_cwd_rotten,0.583330275838899,0,0.583330275838899
bearmountain,BM12,total_fine,8.449397722863237,2.1936491371845737,6.255748585678663
bearmountain,BM12,total_cwd,31.48994402549547,6.597714173726224,24.892229851769244
bearmountain,BM12,total_fuel,47.092367325495836,10.026625455175342,37.065741870320494
bearmountain,BM12,duff_load,4.6347539935093085,0.0353798014771703,4.599374192032138
bearmountain,BM12,litter_load,2.518271583627823,1.1998823427873744,1.3183892408404485
bearmountain,BM12,litter_depth_cm,2.125,1.0125,1.1125
bearmountain,BM12,duff_depth_cm,0.8187499999999995,0.006249999999999999,0.8124999999999996
bearmountain,BM13,mass_1hr,0.0703362609092892,0.11253801745486272,-0.042201756545573524
bearmountain,BM13,mass_10hr,0.344358474536046,0.803503107250774,-0.459144632714728
bearmountain,BM13,mass_100hr,0,0,0
bearmountain,BM13,mass_cwd_sound,2.371372653041214,5.274590733469706,-2.903218080428492
bearmountain,BM13,mass_cwd_rotten,0,0,0
bearmountain,BM13,total_fine,0.41469473544533514,0.9160411247056367,-0.5013463892603016
bearmountain,BM13,total_cwd,2.371372653041214,5.274590733469706,-2.903218080428492
bearmountain,BM13,total_fuel,8.99952523757006,7.074681971197279,1.9248432663727808
bearmountain,BM13,duff_load,2.4801715075993407,0.04000276625160226,2.4401687413477386
bearmountain,BM13,litter_load,3.73328634148417,0.844047346770334,2.889238994713836
bearmountain,BM13,litter_depth_cm,2.875,0.6499999999999999,2.225
bearmountain,BM13,duff_depth_cm,0.3875000000000002,0.00625,0.3812500000000002
bearmountain,BM14,mass_1hr,0.09273363111510877,0.3249112000589524,-0.23217756894384364
bearmountain,BM14,mass_10hr,0.21624455307850513,0.5427526257425551,-0.32650807266405
bearmountain,BM14,mass_100hr,0.5724636779641951,0.5838006929525053,-0.01133701498831019
bearmountain,BM14,mass_cwd_sound,0,2.864150054351236,-2.864150054351236
bearmountain,BM14,mass_cwd_rotten,0,0.6560961622815364,-0.6560961622815364
bearmountain,BM14,total_fine,0.8814418621578086,1.4514645187540125,-0.5700226565962039
bearmountain,BM14,total_cwd,0,3.5202462166327715,-3.5202462166327715
bearmountain,BM14,total_fuel,3.409964176928567,5.9257672446082035,-2.5158030676796366
bearmountain,BM14,duff_load,1.8782729432465264,0.12806406431226314,1.7502088789342634
bearmountain,BM14,litter_load,0.6502493715242315,0.8259924449091589,-0.17574307338492745
bearmountain,BM14,litter_depth_cm,0.4624999999999998,0.5875000000000004,-0.12500000000000056
bearmountain,BM14,duff_depth_cm,0.2750000000000001,0.018750000000000003,0.2562500000000001
bearmountain,BM15,mass_1hr,0.31665926589748616,0.4968395864733995,-0.18018032057591332
bearmountain,BM15,mass_10hr,1.4811966170478394,1.8591170541101543,-0.3779204370623148
bearmountain,BM15,mass_100hr,0,1.9529625177521868,-1.9529625177521868
bearmountain,BM15,mass_cwd_sound,0.3139950551287903,1.4220602496741919,-1.1080651945454016
bearmountain,BM15,mass_cwd_rotten,0,0,0
bearmountain,BM15,total_fine,1.7978558829453257,4.3089191583357405,-2.5110632753904145
bearmountain,BM15,total_cwd,0.3139950551287903,1.4220602496741919,-1.1080651945454016
bearmountain,BM15,total_fuel,6.031168199532762,8.973819792481697,-2.942651592948935
bearmountain,BM15,duff_load,2.271270511042335,1.9733989686105526,0.2978715424317824
bearmountain,BM15,litter_load,1.6480467504163112,1.2694414158612124,0.3786053345550988
bearmountain,BM15,litter_depth_cm,1.3875000000000004,1.06875,0.3187500000000003
bearmountain,BM15,duff_depth_cm,0.3812500000000001,0.33124999999999993,0.050000000000000155
bearmountain,BM16,mass_1hr,0.17390081916886824,0.31053717708726464,-0.1366363579183964
bearmountain,BM16,mass_10hr,2.1241110098114224,0.6372333029434268,1.4868777068679955
bearmountain,BM16,mass_100hr,3.212794697576195,3.212794697576195,0
bearmountain,BM16,mass_cwd_sound,6.1062600227636326,0,6.1062600227636326
bearmountain,BM16,mass_cwd_rotten,0,0,0
bearmountain,BM16,total_fine,5.510806526556486,4.160565177606887,1.3502413489495995
bearmountain,BM16,total_cwd,6.1062600227636326,0,6.1062600227636326
bearmountain,BM16,total_fuel,19.724504252021934,8.797090528427162,10.927413723594771
bearmountain,BM16,duff_load,2.5584860679770656,2.6423708570910662,-0.08388478911400066
bearmountain,BM16,litter_load,5.5489516347247525,1.9941544937292077,3.554797140995545
bearmountain,BM16,litter_depth_cm,4,1.4375,2.5625
bearmountain,BM16,duff_depth_cm,0.38125,0.39374999999999993,-0.012499999999999956
bearmountain,BM17,mass_1hr,0.22075610526315786,0.01053560900420202,0.21022049625895584
bearmountain,BM17,mass_10hr,1.260406189489318,0.31770323267569345,0.9427029568136245
bearmountain,BM17,mass_100hr,5.493589954627948,3.296153972776769,2.1974359818511795
bearmountain,BM17,mass_cwd_sound,15.357382781231955,13.17335264340706,2.1840301378248945
bearmountain,BM17,mass_cwd_rotten,0,0,0
bearmountain,BM17,total_fine,6.974752249380424,3.624392814456665,3.3503594349237593
bearmountain,BM17,total_cwd,15.357382781231955,13.17335264340706,2.1840301378248945
bearmountain,BM17,total_fuel,32.480556030498946,18.88633823066318,13.594217799835764
bearmountain,BM17,duff_load,7.659581868194191,0.8855007940108892,6.774081074183302
bearmountain,BM17,litter_load,2.488839131692377,1.203091978788566,1.285747152903811
bearmountain,BM17,litter_depth_cm,1.69375,0.81875,0.8750000000000001
bearmountain,BM17,duff_depth_cm,1.08125,0.125,0.95625
bearmountain,BM18,mass_1hr,0.4355966745577306,0.2385410360673287,0.1970556384904019
bearmountain,BM18,mass_10hr,2.625791098633907,0.7352215076174939,1.8905695910164129
bearmountain,BM18,mass_100hr,2.7725051218086536,3.3270061461703833,-0.5545010243617297
bearmountain,BM18,mass_cwd_sound,3.0951883165923975,1.3661612416257825,1.729027074966615
bearmountain,BM18,mass_cwd_rotten,0,0,0
bearmountain,BM18,total_fine,5.833892895000291,4.300768689855209,1.5331242051450822
bearmountain,BM18,total_cwd,3.0951883165923975,1.3661612416257825,1.729027074966615
bearmountain,BM18,total_fuel,15.457911934425447,14.119572939859106,1.3383389945663406
bearmountain,BM18,duff_load,3.1628465718447387,6.633192115952158,-3.4703455441074196
bearmountain,BM18,litter_load,3.36598415098802,1.8194508924259565,1.5465332585620635
bearmountain,BM18,litter_depth_cm,2.3125,1.25,1.0625
bearmountain,BM18,duff_depth_cm,0.45000000000000007,0.9437500000000001,-0.49375
bearmountain,BM19,mass_1hr,0.14254286099576569,0.032894506383638236,0.10964835461212745
bearmountain,BM19,mass_10hr,1.2787748879433878,0.31969372198584706,0.9590811659575407
bearmountain,BM19,mass_100hr,0,0,0
bearmountain,BM19,mass_cwd_sound,8.626267194673426,3.781390190495065,4.844877004178361
bearmountain,BM19,mass_cwd_rotten,0,0,0
bearmountain,BM19,total_fine,1.4213177489391537,0.3525882283694853,1.0687295205696685
bearmountain,BM19,total_cwd,8.626267194673426,3.781390190495065,4.844877004178361
bearmountain,BM19,total_fuel,19.926319635278805,5.47551005054983,14.450809584728976
bearmountain,BM19,duff_load,7.016800544070963,0,7.016800544070963
bearmountain,BM19,litter_load,2.8619341475952593,1.341531631685278,1.5204025159099814
bearmountain,BM19,litter_depth_cm,2,0.9375,1.0625
bearmountain,BM19,duff_depth_cm,1.0125000000000002,0,1.0125000000000002
bearmountain,BM20,mass_1hr,0.19754289659168453,0.22024177064251518,-0.022698874050830653
bearmountain,BM20,mass_10hr,1.3061120539558388,1.3114612122002363,-0.005349158244397412
bearmountain,BM20,mass_100hr,1.1518444139646724,4.658278539779969,-3.506434125815297
bearmountain,BM20,mass_cwd_sound,16.006516275572885,4.732026773211422,11.274489502361462
bearmountain,BM20,mass_cwd_rotten,0.3913339033828202,0,0.3913339033828202
bearmountain,BM20,total_fine,2.6554993645121954,6.1899815226227215,-3.534482158110526
bearmountain,BM20,total_cwd,16.39785017895571,4.732026773211422,11.665823405744288
bearmountain,BM20,total_fuel,28.693045259882485,12.032744504071966,16.660300755810518
bearmountain,BM20,duff_load,6.9831978184570405,0.04284170440771191,6.940356114049329
bearmountain,BM20,litter_load,2.6564978979575433,1.0678945038301086,1.5886033941274347
bearmountain,BM20,litter_depth_cm,1.8812499999999994,0.7562500000000001,1.1249999999999993
bearmountain,BM20,duff_depth_cm,1.0187500000000005,0.00625,1.0125000000000004
bearmountain,BM21,mass_1hr,0.3913403684210526,0.1806186315789473,0.21072173684210527
bearmountain,BM21,mass_10hr,0.1041666206896552,0.1041666206896552,0
bearmountain,BM21,mass_100hr,2.1974359818511786,1.6480769863883846,0.549358995462794
bearmountain,BM21,mass_cwd_sound,0,0,0
bearmountain,BM21,mass_cwd_rotten,0,0,0
bearmountain,BM21,total_fine,2.692942970961888,1.932862238656987,0.7600807323049013
bearmountain,BM21,total_cwd,0,0,0
bearmountain,BM21,total_fuel,10.82376306170599,9.57885799466878,1.2449050670372088
bearmountain,BM21,duff_load,5.357279803765878,5.800030200771324,-0.4427503970054456
bearmountain,BM21,litter_load,2.7735402869782204,1.8459655552404717,0.9275747317377487
bearmountain,BM21,litter_depth_cm,1.8875000000000002,1.2562499999999999,0.6312500000000003
bearmountain,BM21,duff_depth_cm,0.7562499999999999,0.81875,-0.06250000000000011
bearmountain,BM22,mass_1hr,0.24146885009890626,0.896884300367366,-0.6554154502684597
bearmountain,BM22,mass_10hr,1.8542690416897414,2.719594594478287,-0.8653255527885455
bearmountain,BM22,mass_100hr,3.2636903688286956,5.221904590125915,-1.9582142212972191
bearmountain,BM22,mass_cwd_sound,0.6227209995737688,0,0.6227209995737688
bearmountain,BM22,mass_cwd_rotten,0,0,0
bearmountain,BM22,total_fine,5.359428260617343,8.838383484971565,-3.4789552243542223
bearmountain,BM22,total_cwd,0.6227209995737688,0,0.6227209995737688
bearmountain,BM22,total_fuel,16.372460187188086,10.296681868842052,6.075778318346034
bearmountain,BM22,duff_load,6.628541219128758,0.8012522352793006,5.827288983849457
bearmountain,BM22,litter_load,3.7617697078682166,0.6570461485911857,3.104723559277031
bearmountain,BM22,litter_depth_cm,3.2562499999999996,0.5687499999999999,2.6875
bearmountain,BM22,duff_depth_cm,1.1375000000000002,0.13749999999999998,1.0000000000000002
bearmountain,BM23,mass_1hr,0.09030931578947367,0.09030931578947367,0
bearmountain,BM23,mass_10hr,1.5624993103448275,1.0416662068965516,0.5208331034482758
bearmountain,BM23,mass_100hr,19.776923836660618,0.5493589954627949,19.22756484119782
bearmountain,BM23,mass_cwd_sound,5.329310285823842,0.6680603347895216,4.66124995103432
bearmountain,BM23,mass_cwd_rotten,0,0,0
bearmountain,BM23,total_fine,21.429732462794917,1.6813345181488202,19.748397944646097
bearmountain,BM23,total_cwd,5.329310285823842,0.6680603347895216,4.66124995103432
bearmountain,BM23,total_fuel,47.51467535978028,4.265416170996418,43.24925918878386
bearmountain,BM23,duff_load,16.07183941129764,1.3282511910163337,14.743588220281305
bearmountain,BM23,litter_load,4.683793199863883,0.5877701270417421,4.096023072822141
bearmountain,BM23,litter_depth_cm,3.1875,0.39999999999999997,2.7875
bearmountain,BM23,duff_depth_cm,2.26875,0.1875,2.08125
bearmountain,BM24,mass_1hr,0.44250821354941317,0.028548917003187943,0.4139592965462252
bearmountain,BM24,mass_10hr,1.9609238390514745,0.34604538336202484,1.6148784556894498
bearmountain,BM24,mass_100hr,3.0597261338595154,0,3.0597261338595154
bearmountain,BM24,mass_cwd_sound,0.8870603577175229,0.24632983779694298,0.6407305199205799
bearmountain,BM24,mass_cwd_rotten,0,0,0
bearmountain,BM24,total_fine,5.463158186460403,0.3745943003652128,5.08856388609519
bearmountain,BM24,total_cwd,0.8870603577175229,0.24632983779694298,0.6407305199205799
bearmountain,BM24,total_fuel,11.72402794331124,1.402129739455412,10.321898203855827
bearmountain,BM24,duff_load,0.11932649459790931,0.039775498199303115,0.07955099639860619
bearmountain,BM24,litter_load,5.254482904535409,0.7414301030939531,4.5130528014414555
bearmountain,BM24,litter_depth_cm,4.0749999999999975,0.575,3.4999999999999973
bearmountain,BM24,duff_depth_cm,0.01874999999999999,0.006249999999999999,0.01249999999999999
bearmountain,BM25,mass_1hr,0.9030343693284939,0.05418206215970964,0.8488523071687842
bearmountain,BM25,mass_10hr,4.660099099818512,0.12594862431941917,4.534150475499093
bearmountain,BM25,mass_100hr,5.307015201451905,0,5.307015201451905
bearmountain,BM25,mass_cwd_sound,14.08210266610989,10.258889709779485,3.823212956330405
bearmountain,BM25,mass_cwd_rotten,0,0,0
bearmountain,BM25,total_fine,10.87014867059891,0.1801306864791289,10.69001798411978
bearmountain,BM25,total_cwd,14.08210266610989,10.258889709779485,3.823212956330405
bearmountain,BM25,total_fuel,31.316775643650722,10.459968815042641,20.85680682860808
bearmountain,BM25,duff_load,2.8731211762704167,0,2.8731211762704167
bearmountain,BM25,litter_load,3.491403130671506,0.020948418784029036,3.470454711887477
bearmountain,BM25,litter_depth_cm,3.125,0.018750000000000003,3.10625
bearmountain,BM25,duff_depth_cm,0.50625,0,0.50625
bearmountain,BM26,mass_1hr,0.26089357894736837,0.16054989473684206,0.10034368421052631
bearmountain,BM26,mass_10hr,1.5624993103448275,1.354166068965517,0.20833324137931042
bearmountain,BM26,mass_100hr,2.1974359818511795,3.2961539727767697,-1.0987179909255902
bearmountain,BM26,mass_cwd_sound,3.9883201986934447,0.7823728809646177,3.205947317728827
bearmountain,BM26,mass_cwd_rotten,0,0,0
bearmountain,BM26,total_fine,4.020828871143375,4.810869936479128,-0.7900410653357532
bearmountain,BM26,total_cwd,3.9883201986934447,0.7823728809646177,3.205947317728827
bearmountain,BM26,total_fuel,16.24304145300379,6.076700950951006,10.166340502052785
bearmountain,BM26,duff_load,4.560329089156079,0.08855007940108892,4.47177900975499
bearmountain,BM26,litter_load,3.6735632940108887,0.3949080541061705,3.278655239904718
bearmountain,BM26,litter_depth_cm,2.5,0.26875,2.23125
bearmountain,BM26,duff_depth_cm,0.64375,0.0125,0.6312500000000001
bearmountain,BM27,mass_1hr,0.12041242105263156,0.050171842105263154,0.0702405789473684
bearmountain,BM27,mass_10hr,1.249999448275862,0.5208331034482758,0.7291663448275862
bearmountain,BM27,mass_100hr,2.1974359818511795,1.6480769863883846,0.5493589954627949
bearmountain,BM27,mass_cwd_sound,6.707325761286798,4.490226505328204,2.217099255958594
bearmountain,BM27,mass_cwd_rotten,0,0.22742479482196484,-0.22742479482196484
bearmountain,BM27,total_fine,3.567847851179673,2.2190819319419237,1.3487659192377492
bearmountain,BM27,total_cwd,6.707325761286798,4.717651300150169,1.9896744611366293
bearmountain,BM27,total_fuel,14.55543145048825,9.668199581343451,4.887231869144799
bearmountain,BM27,duff_load,0.974050873411978,0.8855007940108892,0.08855007940108883
bearmountain,BM27,litter_load,3.3062069646097996,1.8459655552404715,1.4602414093693281
bearmountain,BM27,litter_depth_cm,2.25,1.25625,0.9937499999999999
bearmountain,BM27,duff_depth_cm,0.1375,0.125,0.012500000000000011
burtonsp,BURTON07,mass_1hr,0.7131378830282801,0.3442734607722731,0.36886442225600696
burtonsp,BURTON07,mass_10hr,2.545013491223218,1.9342102533296457,0.6108032378935724
burtonsp,BURTON07,mass_100hr,12.795428656584656,2.225291940275592,10.570136716309065
burtonsp,BURTON07,mass_cwd_sound,1.5300881193892772,0,1.5300881193892772
burtonsp,BURTON07,mass_cwd_rotten,0,0,0
burtonsp,BURTON07,total_fine,16.053580030836155,4.5037756543775105,11.549804376458646
burtonsp,BURTON07,total_cwd,1.5300881193892772,0,1.5300881193892772
burtonsp,BURTON07,total_fuel,29.406828381238885,6.7963604726162785,22.610467908622606
burtonsp,BURTON07,duff_load,9.430244442108123,0.8200212558354889,8.610223186272634
burtonsp,BURTON07,litter_load,2.392915788905328,1.4725635624032785,0.9203522265020496
burtonsp,BURTON07,litter_depth_cm,0.8125,0.5,0.3125
burtonsp,BURTON07,duff_depth_cm,1.4375,0.125,1.3125
burtonsp,BURTON08,mass_1hr,0.26054366854123173,0.28058548919824955,-0.020041820657017817
burtonsp,BURTON08,mass_10hr,2.673484895709413,2.7763112378520827,-0.10282634214266961
burtonsp,BURTON08,mass_100hr,7.450055562828556,2.980022225131424,4.4700333376971315
burtonsp,BURTON08,mass_cwd_sound,3.1161670679758946,2.3702201299236747,0.7459469380522199
burtonsp,BURTON08,mass_cwd_rotten,0,0,0
burtonsp,BURTON08,total_fine,10.384084127079204,6.036918952181755,4.347165174897449
burtonsp,BURTON08,total_cwd,3.1161670679758946,2.3702201299236747,0.7459469380522199
burtonsp,BURTON08,total_fuel,41.080432903817446,17.925111811100336,23.15532109271711
burtonsp,BURTON08,duff_load,22.777242436631386,4.028899275130946,18.74834316150044
burtonsp,BURTON08,litter_load,4.802939272130968,5.489073453863964,-0.6861341817329958
burtonsp,BURTON08,litter_depth_cm,1.3125,1.5,-0.1875
burtonsp,BURTON08,duff_depth_cm,3.5687499999999996,0.6312500000000001,2.9374999999999996
burtonsp,BURTON09,mass_1hr,0.5235472821886089,0.08955414037436729,0.43399314181424165
burtonsp,BURTON09,mass_10hr,2.8897718558721364,0.30961841312915744,2.580153442742979
burtonsp,BURTON09,mass_100hr,6.562263880725377,2.01915811714627,4.543105763579106
burtonsp,BURTON09,mass_cwd_sound,0.21368329317844384,0,0.21368329317844384
burtonsp,BURTON09,mass_cwd_rotten,0,0,0
burtonsp,BURTON09,total_fine,9.975583018786123,2.418330670649795,7.557252348136329
burtonsp,BURTON09,total_cwd,0.21368329317844384,0,0.21368329317844384
burtonsp,BURTON09,total_fuel,33.598716171785775,10.933820246728617,22.66489592505716
burtonsp,BURTON09,duff_load,17.786075210840224,8.08457964129101,9.701495569549214
burtonsp,BURTON09,litter_load,5.623374648980985,0.4309099347878151,5.19246471419317
burtonsp,BURTON09,litter_depth_cm,1.63125,0.125,1.50625
burtonsp,BURTON09,duff_depth_cm,2.75,1.25,1.5
burtonsp,BURTON10,mass_1hr,0.533925610725486,0.5469481865968393,-0.013022575871353248
burtonsp,BURTON10,mass_10hr,3.250560455511584,2.03160028469474,1.2189601708168443
burtonsp,BURTON10,mass_100hr,1.4617196879893908,2.436199479982318,-0.9744797919929273
burtonsp,BURTON10,mass_cwd_sound,6.258136528386483,2.401861164281134,3.8562753641053495
burtonsp,BURTON10,mass_cwd_rotten,0,0,0
burtonsp,BURTON10,total_fine,5.2462057542264615,5.014747951273898,0.2314578029525638
burtonsp,BURTON10,total_cwd,6.258136528386483,2.401861164281134,3.8562753641053495
burtonsp,BURTON10,total_fuel,30.275506505173766,14.088879688997169,16.1866268161766
burtonsp,BURTON10,duff_load,14.729405491122044,4.651391207722751,10.078014283399293
burtonsp,BURTON10,litter_load,4.041758731438776,2.020879365719388,2.020879365719388
burtonsp,BURTON10,litter_depth_cm,1,0.5,0.5
burtonsp,BURTON10,duff_depth_cm,2.375,0.75,1.625
burtonsp,BURTON14,mass_1hr,0.3139720320505127,0.14549923436487175,0.16847279768564097
burtonsp,BURTON14,mass_10hr,1.260530218019546,0.8403534786796972,0.42017673933984867
burtonsp,BURTON14,mass_100hr,3.1025053592042733,0,3.1025053592042733
burtonsp,BURTON14,mass_cwd_sound,1.1844891200887153,0,1.1844891200887153
burtonsp,BURTON14,mass_cwd_rotten,0.14526317223737695,0,0.14526317223737695
burtonsp,BURTON14,total_fine,4.677007609274332,0.985852713044569,3.691154896229763
burtonsp,BURTON14,total_cwd,1.3297522923260923,0,1.3297522923260923
burtonsp,BURTON14,total_fuel,30.27745942989542,7.68719535648024,22.590264073415177
burtonsp,BURTON14,duff_load,16.024026548956268,4.689958989938422,11.334067559017846
burtonsp,BURTON14,litter_load,8.246672979338724,2.011383653497251,6.235289325841473
burtonsp,BURTON14,litter_depth_cm,2.5625,0.625,1.9375
burtonsp,BURTON14,duff_depth_cm,2.5625,0.75,1.8125
calaveras,BTN01,mass_1hr,0.31378791614745066,0.3571960710148633,-0.04340815486741262
calaveras,BTN01,mass_10hr,1.7617957273875104,0.9317939736958419,0.8300017536916685
calaveras,BTN01,mass_100hr,2.8707029518393656,3.8276039357858207,-0.9569009839464551
calaveras,BTN01,mass_cwd_sound,32.3975366425999,24.658314145584022,7.739222497015881
calaveras,BTN01,mass_cwd_rotten,17.152284346543112,3.425537269824508,13.726747076718604
calaveras,BTN01,total_fine,4.9462865953743265,5.116593980496526,-0.17030738512219923
calaveras,BTN01,total_cwd,49.549820989143015,28.08385141540853,21.465969573734483
calaveras,BTN01,total_fuel,156.28095396330397,70.95873544248552,85.32221852081845
calaveras,BTN01,duff_load,85.15194414003015,18.538047459572958,66.6138966804572
calaveras,BTN01,litter_load,16.632902238756486,19.220242587007498,-2.5873403482510113
calaveras,BTN01,litter_depth_cm,3.9375,4.55,-0.6124999999999998
calaveras,BTN01,duff_depth_cm,13.8375,3.0125,10.825
calaveras,BTN01,fuel_depth_cm,15.825000000000001,7.325,8.5
calaveras,BTN02,mass_1hr,1.9637841169577364,0.008727929408701051,1.9550561875490353
calaveras,BTN02,mass_10hr,2.9998424851431413,0.41377137726112284,2.5860711078820184
calaveras,BTN02,mass_100hr,3.507565490052496,1.0522696470157487,2.4552958430367475
calaveras,BTN02,mass_cwd_sound,9.630124741291041,2.6868580079292665,6.943266733361774
calaveras,BTN02,mass_cwd_rotten,7.20925360332643,0,7.20925360332643
calaveras,BTN02,total_fine,8.471192092153371,1.4747689536855728,6.996423138467799
calaveras,BTN02,total_cwd,16.83937834461747,2.6868580079292665,14.152520336688202
calaveras,BTN02,total_fuel,86.45174167477106,12.333492449447073,74.11824922532398
calaveras,BTN02,duff_load,48.2660639230417,5.937828602131668,42.32823532091003
calaveras,BTN02,litter_load,12.875107314958518,2.234036885700565,10.641070429257953
calaveras,BTN02,litter_depth_cm,5.4750000000000005,0.9500000000000003,4.525
calaveras,BTN02,duff_depth_cm,7.1125,0.875,6.2375
calaveras,BTN02,fuel_depth_cm,9.062499999999998,1.2874999999999996,7.774999999999999
calaveras,BTN04,mass_1hr,1.183521725960737,0.20120250327197314,0.9823192226887638
