site,plotid,pre_post_fire,postTime,fuelType,mass_tonAcre
burtonsp,burton47,prefire,NA,total_cwd,0
burtonsp,burton47,prefire,NA,total_fuel,0.489876497560976
burtonsp,burton47,prefire,NA,litter_depth_cm,2.5
burtonsp,burton47,prefire,NA,duff_depth_cm,2.25
burtonsp,burton47,prefire,NA,fuel_depth_cm,22.775
calaveras,BigTrees01,prefire,NA,mass_1hr,0.181658524390244
calaveras,BigTrees01,prefire,NA,mass_10hr,1.18210374878049
calaveras,BigTrees01,prefire,NA,mass_100hr,1.66019048780488
calaveras,BigTrees01,prefire,NA,total_fine,3.02395276097561
calaveras,BigTrees01,prefire,NA,total_cwd,26.508421101001
calaveras,BigTrees01,prefire,NA,total_fuel,29.5323738619766
calaveras,BigTrees01,prefire,NA,litter_depth_cm,3.9375
calaveras,BigTrees01,prefire,NA,duff_depth_cm,13.8375
calaveras,BigTrees01,prefire,NA,fuel_depth_cm,15.825
calaveras,BigTrees02,prefire,NA,mass_1hr,0.817463359756098
calaveras,BigTrees02,prefire,NA,mass_10hr,2.01652992439024
calaveras,BigTrees02,prefire,NA,mass_100hr,1.38349207317073
calaveras,BigTrees02,prefire,NA,total_fine,4.21748535731707
calaveras,BigTrees02,prefire,NA,total_cwd,7.30763307791928
calaveras,BigTrees02,prefire,NA,total_fuel,11.5251184352364
calaveras,BigTrees02,prefire,NA,litter_depth_cm,5.475
calaveras,BigTrees02,prefire,NA,duff_depth_cm,7.1125
calaveras,BigTrees02,prefire,NA,fuel_depth_cm,9.0625
calaveras,BigTrees03,prefire,NA,mass_1hr,0.294286809512195
calaveras,BigTrees03,prefire,NA,mass_10hr,2.71188507073171
calaveras,BigTrees03,prefire,NA,mass_100hr,6.08736512195122
calaveras,BigTrees03,prefire,NA,total_fine,9.09353700219512
calaveras,BigTrees03,prefire,NA,total_cwd,2.55311045219081
calaveras,BigTrees03,prefire,NA,total_fuel,11.6466474543859
calaveras,BigTrees03,prefire,NA,litter_depth_cm,3.175
calaveras,BigTrees03,prefire,NA,duff_depth_cm,6.675
calaveras,BigTrees03,prefire,NA,fuel_depth_cm,7.225
calaveras,BigTrees04,prefire,NA,mass_1hr,0.552241914146342
calaveras,BigTrees04,prefire,NA,mass_10hr,2.43374301219512
calaveras,BigTrees04,prefire,NA,mass_100hr,2.21358731707317
calaveras,BigTrees04,prefire,NA,total_fine,5.19957224341463
calaveras,BigTrees04,prefire,NA,total_cwd,14.9656592566237
calaveras,BigTrees04,prefire,NA,total_fuel,20.1652315000383
calaveras,BigTrees04,prefire,NA,litter_depth_cm,4.28125
calaveras,BigTrees04,prefire,NA,duff_depth_cm,10.55625
calaveras,BigTrees04,prefire,NA,fuel_depth_cm,17.1125
calaveras,BigTrees05,prefire,NA,mass_1hr,0.392382412682927
calaveras,BigTrees05,prefire,NA,mass_10hr,1.73838786585366
calaveras,BigTrees05,prefire,NA,mass_100hr,3.04368256097561
calaveras,BigTrees05,prefire,NA,total_fine,5.1744528395122
calaveras,BigTrees05,prefire,NA,total_cwd,11.0525225554581
calaveras,BigTrees05,prefire,NA,total_fuel,16.2269753949703
calaveras,BigTrees05,prefire,NA,litter_depth_cm,3.75
calaveras,BigTrees05,prefire,NA,duff_depth_cm,19.8125
calaveras,BigTrees05,prefire,NA,fuel_depth_cm,9.4875
calaveras,BigTrees06,prefire,NA,mass_1hr,0.188924865365854
calaveras,BigTrees06,prefire,NA,mass_10hr,0.903961690243902
calaveras,BigTrees06,prefire,NA,mass_100hr,0.830095243902439
calaveras,BigTrees06,prefire,NA,total_fine,1.9229817995122
calaveras,BigTrees06,prefire,NA,total_cwd,5.55943707371034
calaveras,BigTrees06,prefire,NA,total_fuel,7.48241887322254
calaveras,BigTrees06,prefire,NA,litter_depth_cm,4.9375
calaveras,BigTrees06,prefire,NA,duff_depth_cm,6.81875
calaveras,BigTrees06,prefire,NA,fuel_depth_cm,12.0375
calaveras,BigTrees07,prefire,NA,mass_1hr,0.15622633097561
calaveras,BigTrees07,prefire,NA,mass_10hr,1.11256823414634
calaveras,BigTrees07,prefire,NA,mass_100hr,1.10679365853659
calaveras,BigTrees07,prefire,NA,total_fine,2.37558822365854
calaveras,BigTrees07,prefire,NA,total_cwd,20.131233809087
calaveras,BigTrees07,prefire,NA,total_fuel,22.5068220327455
calaveras,BigTrees07,prefire,NA,litter_depth_cm,6.925
calaveras,BigTrees07,prefire,NA,duff_depth_cm,9.4625
calaveras,BigTrees07,prefire,NA,fuel_depth_cm,10.8
calaveras,BigTrees08,prefire,NA,mass_1hr,0.261588275121951
calaveras,BigTrees08,prefire,NA,mass_10hr,0.695355146341463
calaveras,BigTrees08,prefire,NA,mass_100hr,0.830095243902439
calaveras,BigTrees08,prefire,NA,total_fine,1.78703866536585
calaveras,BigTrees08,prefire,NA,total_cwd,1.76052369819771
calaveras,BigTrees08,prefire,NA,total_fuel,3.54756236356357
calaveras,BigTrees08,prefire,NA,litter_depth_cm,6.3875
calaveras,BigTrees08,prefire,NA,duff_depth_cm,9.05
calaveras,BigTrees08,prefire,NA,fuel_depth_cm,8.1625
calaveras,BigTrees09,prefire,NA,mass_1hr,0.283387298048781
calaveras,BigTrees09,prefire,NA,mass_10hr,1.25163926341463
calaveras,BigTrees09,prefire,NA,mass_100hr,1.93688890243902
calaveras,BigTrees09,prefire,NA,total_fine,3.47191546390244
calaveras,BigTrees09,prefire,NA,total_cwd,4.91769115583855
calaveras,BigTrees09,prefire,NA,total_fuel,8.38960661974099
calaveras,BigTrees09,prefire,NA,litter_depth_cm,4.1
calaveras,BigTrees09,prefire,NA,duff_depth_cm,6.3125
calaveras,BigTrees09,prefire,NA,fuel_depth_cm,8.925
calaveras,BigTrees10,prefire,NA,mass_1hr,0.279754127560976
calaveras,BigTrees10,prefire,NA,mass_10hr,2.64234955609756
calaveras,BigTrees10,prefire,NA,mass_100hr,2.76698414634146
calaveras,BigTrees10,prefire,NA,total_fine,5.68908783
calaveras,BigTrees10,prefire,NA,total_cwd,1.70372868551694
calaveras,BigTrees10,prefire,NA,total_fuel,7.39281651551694
calaveras,BigTrees10,prefire,NA,litter_depth_cm,5.3625
calaveras,BigTrees10,prefire,NA,duff_depth_cm,9.925
calaveras,BigTrees10,prefire,NA,fuel_depth_cm,7.1875
calaveras,BigTrees11,prefire,NA,mass_1hr,0.265221445609756
calaveras,BigTrees11,prefire,NA,mass_10hr,1.73838786585366
calaveras,BigTrees11,prefire,NA,mass_100hr,2.49028573170732
calaveras,BigTrees11,prefire,NA,total_fine,4.49389504317073
calaveras,BigTrees11,prefire,NA,total_cwd,1.00698883957479
calaveras,BigTrees11,prefire,NA,total_fuel,5.50088388274552
calaveras,BigTrees11,prefire,NA,litter_depth_cm,3.05
calaveras,BigTrees11,prefire,NA,duff_depth_cm,4.1125
calaveras,BigTrees11,prefire,NA,fuel_depth_cm,5.5625
calaveras,BigTrees12,prefire,NA,mass_1hr,0.232522911219512
calaveras,BigTrees12,prefire,NA,mass_10hr,2.01652992439024
calaveras,BigTrees12,prefire,NA,mass_100hr,1.93688890243902
calaveras,BigTrees12,prefire,NA,total_fine,4.18594173804878
calaveras,BigTrees12,prefire,NA,total_cwd,2.91034584907188
calaveras,BigTrees12,prefire,NA,total_fuel,7.09628758712066
calaveras,BigTrees12,prefire,NA,litter_depth_cm,5.25
calaveras,BigTrees12,prefire,NA,duff_depth_cm,9.525
calaveras,BigTrees12,prefire,NA,fuel_depth_cm,6.975
calaveras,BigTrees13,prefire,NA,mass_1hr,0.217990229268293
calaveras,BigTrees13,prefire,NA,mass_10hr,3.33770470243902
calaveras,BigTrees13,prefire,NA,mass_100hr,3.87377780487805
calaveras,BigTrees13,prefire,NA,total_fine,7.42947273658537
calaveras,BigTrees13,prefire,NA,total_cwd,7.40360168087632
calaveras,BigTrees13,prefire,NA,total_fuel,14.8330744174617
calaveras,BigTrees13,prefire,NA,litter_depth_cm,7.975
calaveras,BigTrees13,prefire,NA,duff_depth_cm,13.05
calaveras,BigTrees13,prefire,NA,fuel_depth_cm,22.3125
calaveras,BigTrees14,prefire,NA,mass_1hr,0.265221445609756
calaveras,BigTrees14,prefire,NA,mass_10hr,2.15560095365854
calaveras,BigTrees14,prefire,NA,mass_100hr,2.21358731707317
calaveras,BigTrees14,prefire,NA,total_fine,4.63440971634146
calaveras,BigTrees14,prefire,NA,total_cwd,3.10002561447766
calaveras,BigTrees14,prefire,NA,total_fuel,7.73443533081912
calaveras,BigTrees14,prefire,NA,litter_depth_cm,7.625
calaveras,BigTrees14,prefire,NA,duff_depth_cm,21.01875
calaveras,BigTrees14,prefire,NA,fuel_depth_cm,22.85
calaveras,BigTrees15,prefire,NA,mass_1hr,0.621272153414634
calaveras,BigTrees15,prefire,NA,mass_10hr,2.36420749756098
calaveras,BigTrees15,prefire,NA,mass_100hr,0.553396829268293
calaveras,BigTrees15,prefire,NA,total_fine,3.5388764802439
calaveras,BigTrees15,prefire,NA,total_cwd,0.959345283833369
calaveras,BigTrees15,prefire,NA,total_fuel,4.49822176407727
calaveras,BigTrees15,prefire,NA,litter_depth_cm,3.8625
calaveras,BigTrees15,prefire,NA,duff_depth_cm,4.65
calaveras,BigTrees15,prefire,NA,fuel_depth_cm,5.3375
calaveras,BigTrees17,prefire,NA,mass_1hr,0.330618514390244
calaveras,BigTrees17,prefire,NA,mass_10hr,1.87745889512195
calaveras,BigTrees17,prefire,NA,mass_100hr,6.50241274390244
calaveras,BigTrees17,prefire,NA,total_fine,8.71049015341463
calaveras,BigTrees17,prefire,NA,total_cwd,4.37028312918195
calaveras,BigTrees17,prefire,NA,total_fuel,13.0807732825966
calaveras,BigTrees17,prefire,NA,litter_depth_cm,3.85
calaveras,BigTrees17,prefire,NA,duff_depth_cm,10.775
calaveras,BigTrees17,prefire,NA,fuel_depth_cm,8.875
calaveras,BigTrees18,prefire,NA,mass_1hr,0.425080947073171
calaveras,BigTrees18,prefire,NA,mass_10hr,2.29467198292683
calaveras,BigTrees18,prefire,NA,mass_100hr,6.72377147560976
calaveras,BigTrees18,prefire,NA,total_fine,9.44352440560976
calaveras,BigTrees18,prefire,NA,total_cwd,9.89871234081589
calaveras,BigTrees18,prefire,NA,total_fuel,19.3422367464256
calaveras,BigTrees18,prefire,NA,litter_depth_cm,3.1625
calaveras,BigTrees18,prefire,NA,duff_depth_cm,4.5625
calaveras,BigTrees18,prefire,NA,fuel_depth_cm,5.8625
calaveras,BigTrees19,prefire,NA,mass_1hr,0.410548265121951
calaveras,BigTrees19,prefire,NA,mass_10hr,0.834426175609756
calaveras,BigTrees19,prefire,NA,mass_100hr,2.21358731707317
calaveras,BigTrees19,prefire,NA,total_fine,3.45856175780488
calaveras,BigTrees19,prefire,NA,total_cwd,9.2646088630477
calaveras,BigTrees19,prefire,NA,total_fuel,12.7231706208526
calaveras,BigTrees19,prefire,NA,litter_depth_cm,3.45
calaveras,BigTrees19,prefire,NA,duff_depth_cm,5.8625
calaveras,BigTrees19,prefire,NA,fuel_depth_cm,4.1125
calaveras,BigTrees20,prefire,NA,mass_1hr,0.105361944146341
calaveras,BigTrees20,prefire,NA,mass_10hr,1.66885235121951
calaveras,BigTrees20,prefire,NA,mass_100hr,3.87377780487805
calaveras,BigTrees20,prefire,NA,total_fine,5.6479921002439
calaveras,BigTrees20,prefire,NA,total_cwd,10.5656247652709
calaveras,BigTrees20,prefire,NA,total_fuel,16.2136168655148
calaveras,BigTrees20,prefire,NA,litter_depth_cm,4.7
calaveras,BigTrees20,prefire,NA,duff_depth_cm,10.1875
calaveras,BigTrees20,prefire,NA,fuel_depth_cm,4.875
calaveras,BigTrees21,prefire,NA,mass_1hr,0.15622633097561
calaveras,BigTrees21,prefire,NA,mass_10hr,1.66885235121951
calaveras,BigTrees21,prefire,NA,mass_100hr,2.76698414634146
calaveras,BigTrees21,prefire,NA,total_fine,4.59206282853659
calaveras,BigTrees21,prefire,NA,total_cwd,7.77113246681416
calaveras,BigTrees21,prefire,NA,total_fuel,12.3631952953507
calaveras,BigTrees21,prefire,NA,litter_depth_cm,5.7875
calaveras,BigTrees21,prefire,NA,duff_depth_cm,13.0375
calaveras,BigTrees21,prefire,NA,fuel_depth_cm,10.2875
calaveras,BigTrees22,prefire,NA,mass_1hr,0.268854616097561
calaveras,BigTrees22,prefire,NA,mass_10hr,1.46024580731707
calaveras,BigTrees22,prefire,NA,mass_100hr,1.38349207317073
calaveras,BigTrees22,prefire,NA,total_fine,3.11259249658537
calaveras,BigTrees22,prefire,NA,total_cwd,22.6556364329268
calaveras,BigTrees22,prefire,NA,total_fuel,25.7682289295122
calaveras,BigTrees22,prefire,NA,litter_depth_cm,6.4375
calaveras,BigTrees22,prefire,NA,duff_depth_cm,8.7875
calaveras,BigTrees22,prefire,NA,fuel_depth_cm,15.4125
calaveras,BigTrees23,prefire,NA,mass_1hr,0.232522911219512
calaveras,BigTrees23,prefire,NA,mass_10hr,2.08606543902439
calaveras,BigTrees23,prefire,NA,mass_100hr,0.830095243902439
calaveras,BigTrees23,prefire,NA,total_fine,3.14868359414634
calaveras,BigTrees23,prefire,NA,total_cwd,1.61386916684654
calaveras,BigTrees23,prefire,NA,total_fuel,4.76255276099288
calaveras,BigTrees23,prefire,NA,litter_depth_cm,4.3
calaveras,BigTrees23,prefire,NA,duff_depth_cm,5.15
calaveras,BigTrees23,prefire,NA,fuel_depth_cm,5.1125
calaveras,BigTrees24,prefire,NA,mass_1hr,0.363317048780488
calaveras,BigTrees24,prefire,NA,mass_10hr,3.12909815853658
calaveras,BigTrees24,prefire,NA,mass_100hr,1.10679365853659
calaveras,BigTrees24,prefire,NA,total_fine,4.59920886585366
calaveras,BigTrees24,prefire,NA,total_cwd,18.0029359351392
calaveras,BigTrees24,prefire,NA,total_fuel,22.6021448009929
calaveras,BigTrees24,prefire,NA,litter_depth_cm,5.75
calaveras,BigTrees24,prefire,NA,duff_depth_cm,10.8
calaveras,BigTrees24,prefire,NA,fuel_depth_cm,14.0125
calaveras,BigTrees25,prefire,NA,mass_1hr,0.261588275121951
calaveras,BigTrees25,prefire,NA,mass_10hr,1.11256823414634
calaveras,BigTrees25,prefire,NA,mass_100hr,3.04368256097561
calaveras,BigTrees25,prefire,NA,total_fine,4.4178390702439
calaveras,BigTrees25,prefire,NA,total_cwd,64.654629513814
calaveras,BigTrees25,prefire,NA,total_fuel,69.0724685840578
calaveras,BigTrees25,prefire,NA,litter_depth_cm,4.28125
calaveras,BigTrees25,prefire,NA,duff_depth_cm,27.025
calaveras,BigTrees25,prefire,NA,fuel_depth_cm,38.2875
calaveras,BigTrees27,prefire,NA,mass_1hr,0.316085832439024
calaveras,BigTrees27,prefire,NA,mass_10hr,1.46024580731707
calaveras,BigTrees27,prefire,NA,mass_100hr,2.76698414634146
calaveras,BigTrees27,prefire,NA,total_fine,4.54331578609756
calaveras,BigTrees27,prefire,NA,total_cwd,2.50448116770991
calaveras,BigTrees27,prefire,NA,total_fuel,7.04779695380747
calaveras,BigTrees27,prefire,NA,litter_depth_cm,3.0625
calaveras,BigTrees27,prefire,NA,duff_depth_cm,10.3875
calaveras,BigTrees27,prefire,NA,fuel_depth_cm,13.375
calaveras,BigTrees28,prefire,NA,mass_1hr,0.287020468536585
calaveras,BigTrees28,prefire,NA,mass_10hr,0.695355146341463
calaveras,BigTrees28,prefire,NA,mass_100hr,3.87377780487805
calaveras,BigTrees28,prefire,NA,total_fine,4.8561534197561
calaveras,BigTrees28,prefire,NA,total_cwd,5.63735527971887
calaveras,BigTrees28,prefire,NA,total_fuel,10.493508699475
calaveras,BigTrees28,prefire,NA,litter_depth_cm,5.5625
calaveras,BigTrees28,prefire,NA,duff_depth_cm,12.3125
calaveras,BigTrees28,prefire,NA,fuel_depth_cm,5.875
calaveras,BigTrees29,prefire,NA,mass_1hr,0.123527796585366
calaveras,BigTrees29,prefire,NA,mass_10hr,1.11256823414634
calaveras,BigTrees29,prefire,NA,mass_100hr,1.10679365853659
calaveras,BigTrees29,prefire,NA,total_fine,2.34288968926829
calaveras,BigTrees29,prefire,NA,total_cwd,14.2973260441399
calaveras,BigTrees29,prefire,NA,total_fuel,16.6402157334082
calaveras,BigTrees29,prefire,NA,litter_depth_cm,4.375
calaveras,BigTrees29,prefire,NA,duff_depth_cm,12.4375
calaveras,BigTrees29,prefire,NA,fuel_depth_cm,9.3875
calaveras,BigTrees30,prefire,NA,mass_1hr,0.250688763658537
calaveras,BigTrees30,prefire,NA,mass_10hr,2.15560095365854
calaveras,BigTrees30,prefire,NA,mass_100hr,4.1504762195122
calaveras,BigTrees30,prefire,NA,total_fine,6.55676593682927
calaveras,BigTrees30,prefire,NA,total_cwd,14.0208717259335
calaveras,BigTrees30,prefire,NA,total_fuel,20.5776376627628
calaveras,BigTrees30,prefire,NA,litter_depth_cm,3.125
calaveras,BigTrees30,prefire,NA,duff_depth_cm,7.4
calaveras,BigTrees30,prefire,NA,fuel_depth_cm,8.125
calaveras,BigTrees31,prefire,NA,mass_1hr,0.029065363902439
calaveras,BigTrees31,prefire,NA,mass_10hr,0.278142058536585
calaveras,BigTrees31,prefire,NA,mass_100hr,0.553396829268293
calaveras,BigTrees31,prefire,NA,total_fine,0.860604251707317
calaveras,BigTrees31,prefire,NA,total_cwd,0.295718621843298
calaveras,BigTrees31,prefire,NA,total_fuel,1.15632287355062
calaveras,BigTrees31,prefire,NA,litter_depth_cm,0.325
calaveras,BigTrees31,prefire,NA,duff_depth_cm,0.2375
calaveras,BigTrees31,prefire,NA,fuel_depth_cm,2.5875
calaveras,BigTrees32,prefire,NA,mass_1hr,0.432347288048781
calaveras,BigTrees32,prefire,NA,mass_10hr,2.36420749756098
calaveras,BigTrees32,prefire,NA,mass_100hr,2.49028573170732
calaveras,BigTrees32,prefire,NA,total_fine,5.28684051731707
calaveras,BigTrees32,prefire,NA,total_cwd,9.03539042264731
calaveras,BigTrees32,prefire,NA,total_fuel,14.3222309399644
calaveras,BigTrees32,prefire,NA,litter_depth_cm,6.25
calaveras,BigTrees32,prefire,NA,duff_depth_cm,21.4375
calaveras,BigTrees32,prefire,NA,fuel_depth_cm,26.25
calaveras,BigTrees33,prefire,NA,mass_1hr,0.116261455609756
calaveras,BigTrees33,prefire,NA,mass_10hr,2.22513646829268
calaveras,BigTrees33,prefire,NA,mass_100hr,3.87377780487805
calaveras,BigTrees33,prefire,NA,total_fine,6.21517572878049
calaveras,BigTrees33,prefire,NA,total_cwd,4.27027425534211
calaveras,BigTrees33,prefire,NA,total_fuel,10.4854499841226
calaveras,BigTrees33,prefire,NA,litter_depth_cm,6.85
calaveras,BigTrees33,prefire,NA,duff_depth_cm,9.9375
calaveras,BigTrees33,prefire,NA,fuel_depth_cm,6.225
calaveras,BigTrees34,prefire,NA,mass_1hr,0.363317048780488
calaveras,BigTrees34,prefire,NA,mass_10hr,2.71188507073171
calaveras,BigTrees34,prefire,NA,mass_100hr,1.38349207317073
calaveras,BigTrees34,prefire,NA,total_fine,4.45869419268293
calaveras,BigTrees34,prefire,NA,total_cwd,13.5926364784562
calaveras,BigTrees34,prefire,NA,total_fuel,18.0513306711391
calaveras,BigTrees34,prefire,NA,litter_depth_cm,3.75
calaveras,BigTrees34,prefire,NA,duff_depth_cm,20.85
calaveras,BigTrees34,prefire,NA,fuel_depth_cm,8.40625
calaveras,BigTrees35,prefire,NA,mass_1hr,0.301553150487805
calaveras,BigTrees35,prefire,NA,mass_10hr,1.32117477804878
calaveras,BigTrees35,prefire,NA,mass_100hr,0.276698414634146
calaveras,BigTrees35,prefire,NA,total_fine,1.89942634317073
calaveras,BigTrees35,prefire,NA,total_cwd,0
calaveras,BigTrees35,prefire,NA,total_fuel,1.89942634317073
calaveras,BigTrees35,prefire,NA,litter_depth_cm,5.0625
calaveras,BigTrees35,prefire,NA,duff_depth_cm,8.7875
calaveras,BigTrees35,prefire,NA,fuel_depth_cm,9.6375
calaveras,BigTrees36,prefire,NA,mass_1hr,0.508643868292683
calaveras,BigTrees36,prefire,NA,mass_10hr,2.78142058536585
calaveras,BigTrees36,prefire,NA,mass_100hr,1.66019048780488
calaveras,BigTrees36,prefire,NA,total_fine,4.95025494146342
calaveras,BigTrees36,prefire,NA,total_cwd,5.95970378939132
calaveras,BigTrees36,prefire,NA,total_fuel,10.9099587308547
calaveras,BigTrees36,prefire,NA,litter_depth_cm,5.5
calaveras,BigTrees36,prefire,NA,duff_depth_cm,35.2625
calaveras,BigTrees36,prefire,NA,fuel_depth_cm,27.15
caples,1,postfire,1yr,mass_1hr,0.0653970687804878
caples,1,postfire,1yr,mass_10hr,0.347677573170732
caples,1,postfire,1yr,mass_100hr,0
caples,1,postfire,1yr,total_fine,0.41307464195122
caples,1,postfire,1yr,total_cwd,4.25883493416793
caples,1,postfire,1yr,total_fuel,4.67190957611915
caples,1,postfire,1yr,litter_depth_cm,0.750000000000001
caples,1,postfire,1yr,duff_depth_cm,0.25
caples,1,postfire,1yr,fuel_depth_cm,1.875
caples,1,postfire,immediate,mass_1hr,0.00726634097560976
caples,1,postfire,immediate,mass_10hr,0.0695355146341463
caples,1,postfire,immediate,mass_100hr,0
caples,1,postfire,immediate,total_fine,0.0768018556097561
caples,1,postfire,immediate,total_cwd,6.94512829160371
caples,1,postfire,immediate,total_fuel,7.02193014721347
caples,1,postfire,immediate,litter_depth_cm,0.416666666666666
caples,1,postfire,immediate,duff_depth_cm,0
caples,1,postfire,immediate,fuel_depth_cm,0.475
caples,1,prefire,NA,mass_1hr,0.0799297507317073
caples,1,prefire,NA,mass_10hr,0.625819631707317
caples,1,prefire,NA,mass_100hr,1.66019048780488
caples,1,prefire,NA,total_fine,2.3659398702439
caples,1,prefire,NA,total_cwd,13.0052303785344
caples,1,prefire,NA,total_fuel,15.3711702487783
caples,1,prefire,NA,litter_depth_cm,1.125
caples,1,prefire,NA,duff_depth_cm,0.5
caples,1,prefire,NA,fuel_depth_cm,1.625
caples,10,postfire,1yr,mass_1hr,0.00726634097560976
caples,10,postfire,1yr,mass_10hr,0
caples,10,postfire,1yr,mass_100hr,0.276698414634146
caples,10,postfire,1yr,total_fine,0.283964755609756
caples,10,postfire,1yr,total_cwd,0
caples,10,postfire,1yr,total_fuel,0.283964755609756
caples,10,postfire,1yr,litter_depth_cm,0.25
caples,10,postfire,1yr,duff_depth_cm,0
caples,10,postfire,1yr,fuel_depth_cm,0.733333333333333
caples,10,postfire,immediate,mass_1hr,0.0108995114634146
caples,10,postfire,immediate,mass_10hr,0.0695355146341463
caples,10,postfire,immediate,mass_100hr,0.553396829268293
caples,10,postfire,immediate,total_fine,0.633831855365854
caples,10,postfire,immediate,total_cwd,0
caples,10,postfire,immediate,total_fuel,0.633831855365854
caples,10,postfire,immediate,litter_depth_cm,0
caples,10,postfire,immediate,duff_depth_cm,0
caples,10,postfire,immediate,fuel_depth_cm,0
caples,10,prefire,NA,mass_1hr,0.726634097560976
caples,10,prefire,NA,mass_10hr,0.973497204878049
caples,10,prefire,NA,mass_100hr,1.66019048780488
caples,10,prefire,NA,total_fine,3.3603217902439
caples,10,prefire,NA,total_cwd,0
caples,10,prefire,NA,total_fuel,3.3603217902439
caples,10,prefire,NA,litter_depth_cm,4.125
caples,10,prefire,NA,duff_depth_cm,2.625
caples,10,prefire,NA,fuel_depth_cm,4.5
caples,100,postfire,1yr,mass_1hr,0.029065363902439
caples,100,postfire,1yr,mass_10hr,0.278142058536585
caples,100,postfire,1yr,mass_100hr,0
caples,100,postfire,1yr,total_fine,0.307207422439024
caples,100,postfire,1yr,total_cwd,0.273813538743795
caples,100,postfire,1yr,total_fuel,0.581020961182819
caples,100,postfire,1yr,litter_depth_cm,0.750000000000001
caples,100,postfire,1yr,duff_depth_cm,0
caples,100,postfire,1yr,fuel_depth_cm,0.5
caples,100,postfire,immediate,mass_1hr,0.0399648753658537
caples,100,postfire,immediate,mass_10hr,1.11256823414634
caples,100,postfire,immediate,mass_100hr,0.553396829268293
caples,100,postfire,immediate,total_fine,1.70592993878049
caples,100,postfire,immediate,total_cwd,0.255863540092812
caples,100,postfire,immediate,total_fuel,1.9617934788733
caples,100,postfire,immediate,litter_depth_cm,0.666666666666667
caples,100,postfire,immediate,duff_depth_cm,0
caples,100,postfire,immediate,fuel_depth_cm,1.29166666666667
caples,100,prefire,NA,mass_1hr,0.090829262195122
caples,100,prefire,NA,mass_10hr,0.486748602439024
caples,100,prefire,NA,mass_100hr,0.830095243902439
caples,100,prefire,NA,total_fine,1.40767310853659
caples,100,prefire,NA,total_cwd,16.4434643913231
caples,100,prefire,NA,total_fuel,17.8511374998597
caples,100,prefire,NA,litter_depth_cm,1.875
caples,100,prefire,NA,duff_depth_cm,1.75
caples,100,prefire,NA,fuel_depth_cm,3.5125
caples,101,postfire,1yr,mass_1hr,0
caples,101,postfire,1yr,mass_10hr,0.0695355146341463
caples,101,postfire,1yr,mass_100hr,0.276698414634146
caples,101,postfire,1yr,total_fine,0.346233929268293
caples,101,postfire,1yr,total_cwd,0
caples,101,postfire,1yr,total_fuel,0.346233929268293
caples,101,postfire,1yr,litter_depth_cm,0.666666666666667
caples,101,postfire,1yr,duff_depth_cm,0
caples,101,postfire,1yr,fuel_depth_cm,0.216666666666667
caples,101,postfire,immediate,mass_1hr,0.0508643868292683
caples,101,postfire,immediate,mass_10hr,0.139071029268293
caples,101,postfire,immediate,mass_100hr,0.276698414634146
caples,101,postfire,immediate,total_fine,0.466633830731707
caples,101,postfire,immediate,total_cwd,0
caples,101,postfire,immediate,total_fuel,0.466633830731707
caples,101,postfire,immediate,litter_depth_cm,0.166666666666667
caples,101,postfire,immediate,duff_depth_cm,0
caples,101,postfire,immediate,fuel_depth_cm,0.666666666666666
caples,101,prefire,NA,mass_1hr,0.101728773658537
caples,101,prefire,NA,mass_10hr,0.76489066097561
caples,101,prefire,NA,mass_100hr,0.830095243902439
caples,101,prefire,NA,total_fine,1.69671467853659
caples,101,prefire,NA,total_cwd,0
caples,101,prefire,NA,total_fuel,1.69671467853659
caples,101,prefire,NA,litter_depth_cm,4.125
caples,101,prefire,NA,duff_depth_cm,4.375
caples,101,prefire,NA,fuel_depth_cm,4.1125
caples,102,postfire,1yr,mass_1hr,0.0799297507317073
caples,102,postfire,1yr,mass_10hr,0.208606543902439
caples,102,postfire,1yr,mass_100hr,0.276698414634146
caples,102,postfire,1yr,total_fine,0.565234709268293
caples,102,postfire,1yr,total_cwd,0
caples,102,postfire,1yr,total_fuel,0.565234709268293
caples,102,postfire,1yr,litter_depth_cm,0.749999999999999
caples,102,postfire,1yr,duff_depth_cm,0.166666666666667
caples,102,postfire,1yr,fuel_depth_cm,0.949999999999999
caples,102,postfire,immediate,mass_1hr,0.0726634097560976
caples,102,postfire,immediate,mass_10hr,0.625819631707317
caples,102,postfire,immediate,mass_100hr,0.276698414634146
caples,102,postfire,immediate,total_fine,0.975181456097561
caples,102,postfire,immediate,total_cwd,0
caples,102,postfire,immediate,total_fuel,0.975181456097561
caples,102,postfire,immediate,litter_depth_cm,0.0833333333333333
caples,102,postfire,immediate,duff_depth_cm,0
caples,102,postfire,immediate,fuel_depth_cm,0.383333333333333
caples,102,prefire,NA,mass_1hr,0.138060478536585
caples,102,prefire,NA,mass_10hr,0.417213087804878
caples,102,prefire,NA,mass_100hr,0.276698414634146
caples,102,prefire,NA,total_fine,0.83197198097561
caples,102,prefire,NA,total_cwd,0
caples,102,prefire,NA,total_fuel,0.83197198097561
caples,102,prefire,NA,litter_depth_cm,3.5
caples,102,prefire,NA,duff_depth_cm,2.875
caples,102,prefire,NA,fuel_depth_cm,5.55
caples,103,postfire,1yr,mass_1hr,0.0617638982926829
caples,103,postfire,1yr,mass_10hr,0.278142058536585
caples,103,postfire,1yr,mass_100hr,0
caples,103,postfire,1yr,total_fine,0.339905956829268
