site,plotid,pre_post_fire,postTime,fuelType,mass_tonAcre
BurtonSP,burton19,prefire,NA,mass_100hr,0.672141897896712
BurtonSP,burton19,prefire,NA,total_fine,1.29761376923077
BurtonSP,burton19,prefire,NA,total_cwd,1.8198808074402
BurtonSP,burton19,prefire,NA,total_fuel,3.11749457667097
BurtonSP,burton19,prefire,NA,litter_depth_cm,1.50625
BurtonSP,burton19,prefire,NA,duff_depth_cm,3.69375
BurtonSP,burton19,prefire,NA,fuel_depth_cm,
BurtonSP,Burton19,prefire,NA,mass_1hr,0.111789861163227
BurtonSP,Burton19,prefire,NA,mass_10hr,0.365976392811296
BurtonSP,Burton19,prefire,NA,mass_100hr,0.896189197195616
BurtonSP,Burton19,prefire,NA,total_fine,1.37395545117014
BurtonSP,Burton19,prefire,NA,total_cwd,0
BurtonSP,Burton19,prefire,NA,total_fuel,1.37395545117014
BurtonSP,Burton19,prefire,NA,litter_depth_cm,2.9625
BurtonSP,Burton19,prefire,NA,duff_depth_cm,5.6125
BurtonSP,Burton19,prefire,NA,fuel_depth_cm,7.425
BurtonSP,burton2,prefire,NA,mass_1hr,0.122086295744051
BurtonSP,burton2,prefire,NA,mass_10hr,1.09792917843389
BurtonSP,burton2,prefire,NA,mass_100hr,1.23226014614397
BurtonSP,burton2,prefire,NA,total_fine,2.45227562032191
BurtonSP,burton2,prefire,NA,total_cwd,2.0605608140553
BurtonSP,burton2,prefire,NA,total_fuel,4.51283643437721
BurtonSP,burton2,prefire,NA,litter_depth_cm,0.64375
BurtonSP,burton2,prefire,NA,duff_depth_cm,3.25
BurtonSP,burton2,prefire,NA,fuel_depth_cm,
BurtonSP,burton20,prefire,NA,mass_1hr,0.208870530068135
BurtonSP,burton20,prefire,NA,mass_10hr,1.74542587340772
BurtonSP,burton20,prefire,NA,mass_100hr,0.336070948948356
BurtonSP,burton20,prefire,NA,total_fine,2.29036735242421
BurtonSP,burton20,prefire,NA,total_cwd,3.63187854403937
BurtonSP,burton20,prefire,NA,total_fuel,5.92224589646358
BurtonSP,burton20,prefire,NA,litter_depth_cm,1.3125
BurtonSP,burton20,prefire,NA,duff_depth_cm,2.2
BurtonSP,burton20,prefire,NA,fuel_depth_cm,
BurtonSP,Burton20,prefire,NA,mass_1hr,0.120615376518219
BurtonSP,Burton20,prefire,NA,mass_10hr,0.760104815838847
BurtonSP,Burton20,prefire,NA,mass_100hr,0.336070948948356
BurtonSP,Burton20,prefire,NA,total_fine,1.21679114130542
BurtonSP,Burton20,prefire,NA,total_cwd,0
BurtonSP,Burton20,prefire,NA,total_fuel,1.21679114130542
BurtonSP,Burton20,prefire,NA,litter_depth_cm,2.625
BurtonSP,Burton20,prefire,NA,duff_depth_cm,2.99375
BurtonSP,Burton20,prefire,NA,fuel_depth_cm,5.85625
BurtonSP,burton21,prefire,NA,mass_1hr,0.0911969920015799
BurtonSP,burton21,prefire,NA,mass_10hr,0.281520302162536
BurtonSP,burton21,prefire,NA,mass_100hr,0.448094598597808
BurtonSP,burton21,prefire,NA,total_fine,0.820811892761924
BurtonSP,burton21,prefire,NA,total_cwd,4.83404684729598
BurtonSP,burton21,prefire,NA,total_fuel,5.6548587400579
BurtonSP,burton21,prefire,NA,litter_depth_cm,1.625
BurtonSP,burton21,prefire,NA,duff_depth_cm,3.125
BurtonSP,burton21,prefire,NA,fuel_depth_cm,
BurtonSP,Burton21,prefire,NA,mass_1hr,0.133853649550706
BurtonSP,Burton21,prefire,NA,mass_10hr,0.337824362595043
BurtonSP,Burton21,prefire,NA,mass_100hr,0
BurtonSP,Burton21,prefire,NA,total_fine,0.471678012145749
BurtonSP,Burton21,prefire,NA,total_cwd,0
BurtonSP,Burton21,prefire,NA,total_fuel,0.471678012145749
BurtonSP,Burton21,prefire,NA,litter_depth_cm,4.725
BurtonSP,Burton21,prefire,NA,duff_depth_cm,7.1625
BurtonSP,Burton21,prefire,NA,fuel_depth_cm,8.875
BurtonSP,burton22,prefire,NA,mass_1hr,0.139737326454034
BurtonSP,burton22,prefire,NA,mass_10hr,0.760104815838847
BurtonSP,burton22,prefire,NA,mass_100hr,2.01642569369014
BurtonSP,burton22,prefire,NA,total_fine,2.91626783598302
BurtonSP,burton22,prefire,NA,total_cwd,2.8571204879447
BurtonSP,burton22,prefire,NA,total_fuel,5.77338832392771
BurtonSP,burton22,prefire,NA,litter_depth_cm,2.125
BurtonSP,burton22,prefire,NA,duff_depth_cm,4.125
BurtonSP,burton22,prefire,NA,fuel_depth_cm,
BurtonSP,Burton22,prefire,NA,mass_1hr,0.135324568776538
BurtonSP,Burton22,prefire,NA,mass_10hr,0.844560906487607
BurtonSP,Burton22,prefire,NA,mass_100hr,0.896189197195616
BurtonSP,Burton22,prefire,NA,total_fine,1.87607467245976
BurtonSP,Burton22,prefire,NA,total_cwd,0
BurtonSP,Burton22,prefire,NA,total_fuel,1.87607467245976
BurtonSP,Burton22,prefire,NA,litter_depth_cm,4.5875
BurtonSP,Burton22,prefire,NA,duff_depth_cm,7.725
BurtonSP,Burton22,prefire,NA,fuel_depth_cm,7.5875
BurtonSP,burton23,prefire,NA,mass_1hr,0.133853649550706
BurtonSP,burton23,prefire,NA,mass_10hr,0.7882568460551
BurtonSP,burton23,prefire,NA,mass_100hr,0.224047299298904
BurtonSP,burton23,prefire,NA,total_fine,1.14615779490471
BurtonSP,burton23,prefire,NA,total_cwd,0
BurtonSP,burton23,prefire,NA,total_fuel,1.14615779490471
BurtonSP,burton23,prefire,NA,litter_depth_cm,0.875
BurtonSP,burton23,prefire,NA,duff_depth_cm,2.4375
BurtonSP,burton23,prefire,NA,fuel_depth_cm,
BurtonSP,burton24,prefire,NA,mass_1hr,0.0323602229683026
BurtonSP,burton24,prefire,NA,mass_10hr,0.281520302162536
BurtonSP,burton24,prefire,NA,mass_100hr,0.784165547546164
BurtonSP,burton24,prefire,NA,total_fine,1.098046072677
BurtonSP,burton24,prefire,NA,total_cwd,0.16603717958913
BurtonSP,burton24,prefire,NA,total_fuel,1.26408325226613
BurtonSP,burton24,prefire,NA,litter_depth_cm,3.125
BurtonSP,burton24,prefire,NA,duff_depth_cm,1.75
BurtonSP,burton24,prefire,NA,fuel_depth_cm,
BurtonSP,Burton25,prefire,NA,mass_1hr,0.023534707613311
BurtonSP,Burton25,prefire,NA,mass_10hr,0.478584513676311
BurtonSP,Burton25,prefire,NA,mass_100hr,0.784165547546164
BurtonSP,Burton25,prefire,NA,total_fine,1.28628476883579
BurtonSP,Burton25,prefire,NA,total_cwd,0
BurtonSP,Burton25,prefire,NA,total_fuel,1.28628476883579
BurtonSP,Burton25,prefire,NA,litter_depth_cm,4.5125
BurtonSP,Burton25,prefire,NA,duff_depth_cm,2.3375
BurtonSP,Burton25,prefire,NA,fuel_depth_cm,6.825
BurtonSP,Burton26,prefire,NA,mass_1hr,0.0161801114841513
BurtonSP,Burton26,prefire,NA,mass_10hr,0.647496694973832
BurtonSP,Burton26,prefire,NA,mass_100hr,0.896189197195616
BurtonSP,Burton26,prefire,NA,total_fine,1.5598660036536
BurtonSP,Burton26,prefire,NA,total_cwd,0
BurtonSP,Burton26,prefire,NA,total_fuel,1.5598660036536
BurtonSP,Burton26,prefire,NA,litter_depth_cm,4.5875
BurtonSP,Burton26,prefire,NA,duff_depth_cm,3.7625
BurtonSP,Burton26,prefire,NA,fuel_depth_cm,8.375
BurtonSP,Burton28,prefire,NA,mass_1hr,0.023534707613311
BurtonSP,Burton28,prefire,NA,mass_10hr,0.647496694973832
BurtonSP,Burton28,prefire,NA,mass_100hr,0.672141897896712
BurtonSP,Burton28,prefire,NA,total_fine,1.34317330048385
BurtonSP,Burton28,prefire,NA,total_cwd,0
BurtonSP,Burton28,prefire,NA,total_fuel,1.34317330048385
BurtonSP,Burton28,prefire,NA,litter_depth_cm,5.2625
BurtonSP,Burton28,prefire,NA,duff_depth_cm,3.475
BurtonSP,Burton28,prefire,NA,fuel_depth_cm,8.6125
BurtonSP,Burton29,prefire,NA,mass_1hr,0.105906184259899
BurtonSP,Burton29,prefire,NA,mass_10hr,1.2105372992989
BurtonSP,Burton29,prefire,NA,mass_100hr,0.56011824824726
BurtonSP,Burton29,prefire,NA,total_fine,1.87656173180606
BurtonSP,Burton29,prefire,NA,total_cwd,0
BurtonSP,Burton29,prefire,NA,total_fuel,1.87656173180606
BurtonSP,Burton29,prefire,NA,litter_depth_cm,3.65
BurtonSP,Burton29,prefire,NA,duff_depth_cm,1.1
BurtonSP,Burton29,prefire,NA,fuel_depth_cm,6.85
BurtonSP,burton3,prefire,NA,mass_1hr,0.157388357164017
BurtonSP,burton3,prefire,NA,mass_10hr,1.77357790362398
BurtonSP,burton3,prefire,NA,mass_100hr,1.45630744544288
BurtonSP,burton3,prefire,NA,total_fine,3.38727370623087
BurtonSP,burton3,prefire,NA,total_cwd,2.69696604997068
BurtonSP,burton3,prefire,NA,total_fuel,6.08423975620155
BurtonSP,burton3,prefire,NA,litter_depth_cm,3.50625
BurtonSP,burton3,prefire,NA,duff_depth_cm,3.75
BurtonSP,burton3,prefire,NA,fuel_depth_cm,
BurtonSP,Burton30,prefire,NA,mass_1hr,0.023534707613311
BurtonSP,Burton30,prefire,NA,mass_10hr,0.253368271946282
BurtonSP,Burton30,prefire,NA,mass_100hr,0.784165547546164
BurtonSP,Burton30,prefire,NA,total_fine,1.06106852710576
BurtonSP,Burton30,prefire,NA,total_cwd,0
BurtonSP,Burton30,prefire,NA,total_fuel,1.06106852710576
BurtonSP,Burton30,prefire,NA,litter_depth_cm,5.2125
BurtonSP,Burton30,prefire,NA,duff_depth_cm,3.4625
BurtonSP,Burton30,prefire,NA,fuel_depth_cm,9.5125
BurtonSP,Burton32,prefire,NA,mass_1hr,0.0647204459366051
BurtonSP,Burton32,prefire,NA,mass_10hr,0.703800755406339
BurtonSP,Burton32,prefire,NA,mass_100hr,0.336070948948356
BurtonSP,Burton32,prefire,NA,total_fine,1.1045921502913
BurtonSP,Burton32,prefire,NA,total_cwd,0
BurtonSP,Burton32,prefire,NA,total_fuel,1.1045921502913
BurtonSP,Burton32,prefire,NA,litter_depth_cm,1.9875
BurtonSP,Burton32,prefire,NA,duff_depth_cm,1.3875
BurtonSP,Burton32,prefire,NA,fuel_depth_cm,3.75
BurtonSP,Burton33,prefire,NA,mass_1hr,0.0044127576774958
BurtonSP,Burton33,prefire,NA,mass_10hr,0.225216241730029
BurtonSP,Burton33,prefire,NA,mass_100hr,0.112023649649452
BurtonSP,Burton33,prefire,NA,total_fine,0.341652649056976
BurtonSP,Burton33,prefire,NA,total_cwd,0
BurtonSP,Burton33,prefire,NA,total_fuel,0.341652649056976
BurtonSP,Burton33,prefire,NA,litter_depth_cm,4.25
BurtonSP,Burton33,prefire,NA,duff_depth_cm,1.0125
BurtonSP,Burton33,prefire,NA,fuel_depth_cm,4.7875
BurtonSP,Burton35,prefire,NA,mass_1hr,0.0323602229683026
BurtonSP,Burton35,prefire,NA,mass_10hr,0.197064211513775
BurtonSP,Burton35,prefire,NA,mass_100hr,0.448094598597808
BurtonSP,Burton35,prefire,NA,total_fine,0.677519033079885
BurtonSP,Burton35,prefire,NA,total_cwd,0
BurtonSP,Burton35,prefire,NA,total_fuel,0.677519033079885
BurtonSP,Burton35,prefire,NA,litter_depth_cm,4.0875
BurtonSP,Burton35,prefire,NA,duff_depth_cm,4.0625
BurtonSP,Burton35,prefire,NA,fuel_depth_cm,7.6375
BurtonSP,Burton36,prefire,NA,mass_1hr,0.170626630196504
BurtonSP,Burton36,prefire,NA,mass_10hr,0.619344664757579
BurtonSP,Burton36,prefire,NA,mass_100hr,0.112023649649452
BurtonSP,Burton36,prefire,NA,total_fine,0.901994944603535
BurtonSP,Burton36,prefire,NA,total_cwd,0
BurtonSP,Burton36,prefire,NA,total_fuel,0.901994944603535
BurtonSP,Burton36,prefire,NA,litter_depth_cm,5.35
BurtonSP,Burton36,prefire,NA,duff_depth_cm,4.725
BurtonSP,Burton36,prefire,NA,fuel_depth_cm,10.9875
BurtonSP,Burton38,postfire,NA,mass_1hr,0.0338311421941345
BurtonSP,Burton38,postfire,NA,mass_10hr,0.309672332378789
BurtonSP,Burton38,postfire,NA,mass_100hr,0.112023649649452
BurtonSP,Burton38,postfire,NA,total_fine,0.455527124222376
BurtonSP,Burton38,postfire,NA,total_cwd,0.292659004973125
BurtonSP,Burton38,postfire,NA,total_fuel,0.7481861291955
BurtonSP,Burton38,postfire,NA,litter_depth_cm,1.4375
BurtonSP,Burton38,postfire,NA,duff_depth_cm,1.1125
BurtonSP,Burton38,postfire,NA,fuel_depth_cm,2.4625
BurtonSP,Burton39,postfire,NA,mass_1hr,0.0558949305816135
BurtonSP,Burton39,postfire,NA,mass_10hr,0.563040604325072
BurtonSP,Burton39,postfire,NA,mass_100hr,0.112023649649452
BurtonSP,Burton39,postfire,NA,total_fine,0.730959184556137
BurtonSP,Burton39,postfire,NA,total_cwd,0.100528860900196
BurtonSP,Burton39,postfire,NA,total_fuel,0.831488045456333
BurtonSP,Burton39,postfire,NA,litter_depth_cm,1.8
BurtonSP,Burton39,postfire,NA,duff_depth_cm,0.5875
BurtonSP,Burton39,postfire,NA,fuel_depth_cm,2.5375
BurtonSP,burton4,prefire,NA,mass_1hr,0.169155710970672
BurtonSP,burton4,prefire,NA,mass_10hr,0.478584513676311
BurtonSP,burton4,prefire,NA,mass_100hr,0.112023649649452
BurtonSP,burton4,prefire,NA,total_fine,0.759763874296435
BurtonSP,burton4,prefire,NA,total_cwd,0
BurtonSP,burton4,prefire,NA,total_fuel,0.759763874296435
BurtonSP,burton4,prefire,NA,litter_depth_cm,1.94375
BurtonSP,burton4,prefire,NA,duff_depth_cm,2.5
BurtonSP,burton4,prefire,NA,fuel_depth_cm,
BurtonSP,Burton41,postfire,NA,mass_1hr,0.0720750420657648
BurtonSP,Burton41,postfire,NA,mass_10hr,0.309672332378789
BurtonSP,Burton41,postfire,NA,mass_100hr,0.448094598597808
BurtonSP,Burton41,postfire,NA,total_fine,0.829841973042362
BurtonSP,Burton41,postfire,NA,total_cwd,0.720532382546963
BurtonSP,Burton41,postfire,NA,total_fuel,1.55037435558933
BurtonSP,Burton41,postfire,NA,litter_depth_cm,1.45
BurtonSP,Burton41,postfire,NA,duff_depth_cm,0
BurtonSP,Burton41,postfire,NA,fuel_depth_cm,2.05
BurtonSP,Burton42,prefire,NA,mass_1hr,0.0161801114841513
BurtonSP,Burton42,prefire,NA,mass_10hr,0.337824362595043
BurtonSP,Burton42,prefire,NA,mass_100hr,0
BurtonSP,Burton42,prefire,NA,total_fine,0.354004474079194
BurtonSP,Burton42,prefire,NA,total_cwd,0
BurtonSP,Burton42,prefire,NA,total_fuel,0.354004474079194
BurtonSP,Burton42,prefire,NA,litter_depth_cm,2.725
BurtonSP,Burton42,prefire,NA,duff_depth_cm,1.925
BurtonSP,Burton42,prefire,NA,fuel_depth_cm,5.1125
BurtonSP,Burton43,prefire,NA,mass_1hr,0.0397148190974622
BurtonSP,Burton43,prefire,NA,mass_10hr,0.619344664757579
BurtonSP,Burton43,prefire,NA,mass_100hr,0.112023649649452
BurtonSP,Burton43,prefire,NA,total_fine,0.771083133504493
BurtonSP,Burton43,prefire,NA,total_cwd,0
BurtonSP,Burton43,prefire,NA,total_fuel,0.771083133504493
BurtonSP,Burton43,prefire,NA,litter_depth_cm,3.4875
BurtonSP,Burton43,prefire,NA,duff_depth_cm,4.1875
BurtonSP,Burton43,prefire,NA,fuel_depth_cm,8.2875
BurtonSP,Burton44,prefire,NA,mass_1hr,0.0338311421941345
BurtonSP,Burton44,prefire,NA,mass_10hr,0.731952785622593
BurtonSP,Burton44,prefire,NA,mass_100hr,1.56833109509233
BurtonSP,Burton44,prefire,NA,total_fine,2.33411502290906
BurtonSP,Burton44,prefire,NA,total_cwd,0
BurtonSP,Burton44,prefire,NA,total_fuel,2.33411502290906
BurtonSP,Burton44,prefire,NA,litter_depth_cm,4.7875
BurtonSP,Burton44,prefire,NA,duff_depth_cm,3.075
BurtonSP,Burton44,prefire,NA,fuel_depth_cm,8.15
BurtonSP,Burton47,prefire,NA,mass_1hr,
BurtonSP,Burton47,prefire,NA,mass_10hr,
BurtonSP,Burton47,prefire,NA,mass_100hr,
BurtonSP,Burton47,prefire,NA,total_fine,
BurtonSP,Burton47,prefire,NA,total_cwd,0
BurtonSP,Burton47,prefire,NA,total_fuel,
BurtonSP,Burton47,prefire,NA,litter_depth_cm,
BurtonSP,Burton47,prefire,NA,duff_depth_cm,
BurtonSP,Burton47,prefire,NA,fuel_depth_cm,
BurtonSP,burton5,prefire,NA,mass_1hr,0.101493426582403
BurtonSP,burton5,prefire,NA,mass_10hr,0.929016997136368
BurtonSP,burton5,prefire,NA,mass_100hr,0.336070948948356
BurtonSP,burton5,prefire,NA,total_fine,1.36658137266713
BurtonSP,burton5,prefire,NA,total_cwd,0
BurtonSP,burton5,prefire,NA,total_fuel,1.36658137266713
BurtonSP,burton5,prefire,NA,litter_depth_cm,1.15
BurtonSP,burton5,prefire,NA,duff_depth_cm,3.3125
BurtonSP,burton5,prefire,NA,fuel_depth_cm,
BurtonSP,burton6,prefire,NA,mass_1hr,0.236817995358941
BurtonSP,burton6,prefire,NA,mass_10hr,0.985321057568875
BurtonSP,burton6,prefire,NA,mass_100hr,0.896189197195616
BurtonSP,burton6,prefire,NA,total_fine,2.11832825012343
BurtonSP,burton6,prefire,NA,total_cwd,1.44247879092604
BurtonSP,burton6,prefire,NA,total_fuel,3.56080704104947
BurtonSP,burton6,prefire,NA,litter_depth_cm,1.25
BurtonSP,burton6,prefire,NA,duff_depth_cm,2.5
BurtonSP,burton6,prefire,NA,fuel_depth_cm,
BurtonSP,burton7,postfire,NA,mass_1hr,0.0617786074849412
BurtonSP,burton7,postfire,NA,mass_10hr,0.534888574108818
BurtonSP,burton7,postfire,NA,mass_100hr,0.448094598597808
BurtonSP,burton7,postfire,NA,total_fine,1.04476178019157
BurtonSP,burton7,postfire,NA,total_cwd,0
BurtonSP,burton7,postfire,NA,total_fuel,1.04476178019157
BurtonSP,burton7,postfire,NA,litter_depth_cm,0.4375
BurtonSP,burton7,postfire,NA,duff_depth_cm,0.1875
BurtonSP,burton7,postfire,NA,fuel_depth_cm,
BurtonSP,burton7,prefire,NA,mass_1hr,0.127969972647378
BurtonSP,burton7,prefire,NA,mass_10hr,0.703800755406339
BurtonSP,burton7,prefire,NA,mass_100hr,2.5765439419374
BurtonSP,burton7,prefire,NA,total_fine,3.40831466999111
BurtonSP,burton7,prefire,NA,total_cwd,0.315322833641077
BurtonSP,burton7,prefire,NA,total_fuel,3.72363750363219
BurtonSP,burton7,prefire,NA,litter_depth_cm,0.8125
BurtonSP,burton7,prefire,NA,duff_depth_cm,1.4375
BurtonSP,burton7,prefire,NA,fuel_depth_cm,
BurtonSP,burton8,postfire,NA,mass_1hr,0.0617786074849412
BurtonSP,burton8,postfire,NA,mass_10hr,0.760104815838847
BurtonSP,burton8,postfire,NA,mass_100hr,0.672141897896712
BurtonSP,burton8,postfire,NA,total_fine,1.4940253212205
BurtonSP,burton8,postfire,NA,total_cwd,0.555756494292398
BurtonSP,burton8,postfire,NA,total_fuel,2.0497818155129
BurtonSP,burton8,postfire,NA,litter_depth_cm,0.875
BurtonSP,burton8,postfire,NA,duff_depth_cm,1.25625
BurtonSP,burton8,postfire,NA,fuel_depth_cm,
BurtonSP,burton8,prefire,NA,mass_1hr,0.0573658498074454
BurtonSP,burton8,prefire,NA,mass_10hr,0.731952785622593
BurtonSP,burton8,prefire,NA,mass_100hr,1.68035474474178
BurtonSP,burton8,prefire,NA,total_fine,2.46967338017182
BurtonSP,burton8,prefire,NA,total_cwd,0.730662128577683
BurtonSP,burton8,prefire,NA,total_fuel,3.2003355087495
BurtonSP,burton8,prefire,NA,litter_depth_cm,1.3125
BurtonSP,burton8,prefire,NA,duff_depth_cm,3.56875
BurtonSP,burton8,prefire,NA,fuel_depth_cm,
BurtonSP,burton9,postfire,NA,mass_1hr,0.0191219499358152
BurtonSP,burton9,postfire,NA,mass_10hr,0.0844560906487607
BurtonSP,burton9,postfire,NA,mass_100hr,0.448094598597808
BurtonSP,burton9,postfire,NA,total_fine,0.551672639182384
BurtonSP,burton9,postfire,NA,total_cwd,0
BurtonSP,burton9,postfire,NA,total_fuel,0.551672639182384
BurtonSP,burton9,postfire,NA,litter_depth_cm,0.375
BurtonSP,burton9,postfire,NA,duff_depth_cm,1
BurtonSP,burton9,postfire,NA,fuel_depth_cm,
BurtonSP,burton9,prefire,NA,mass_1hr,0.111789861163227
BurtonSP,burton9,prefire,NA,mass_10hr,0.7882568460551
BurtonSP,burton9,prefire,NA,mass_100hr,1.45630744544288
BurtonSP,burton9,prefire,NA,total_fine,2.3563541526612
BurtonSP,burton9,prefire,NA,total_cwd,0.0492691927564183
BurtonSP,burton9,prefire,NA,total_fuel,2.40562334541762
BurtonSP,burton9,prefire,NA,litter_depth_cm,1.63125
BurtonSP,burton9,prefire,NA,duff_depth_cm,2.75
BurtonSP,burton9,prefire,NA,fuel_depth_cm,
Calaveras,BigTrees01,prefire,NA,mass_1hr,0.0735459612915967
Calaveras,BigTrees01,prefire,NA,mass_10hr,0.478584513676311
Calaveras,BigTrees01,prefire,NA,mass_100hr,0.672141897896712
Calaveras,BigTrees01,prefire,NA,total_fine,1.22427237286462
Calaveras,BigTrees01,prefire,NA,total_cwd,0
Calaveras,BigTrees01,prefire,NA,total_fuel,1.22427237286462
Calaveras,BigTrees01,prefire,NA,litter_depth_cm,3.9375
Calaveras,BigTrees01,prefire,NA,duff_depth_cm,13.8375
Calaveras,BigTrees01,prefire,NA,fuel_depth_cm,15.825
Calaveras,BigTrees02,prefire,NA,mass_1hr,0.330956825812185
Calaveras,BigTrees02,prefire,NA,mass_10hr,0.816408876271354
Calaveras,BigTrees02,prefire,NA,mass_100hr,0.56011824824726
Calaveras,BigTrees02,prefire,NA,total_fine,1.7074839503308
Calaveras,BigTrees02,prefire,NA,total_cwd,0
Calaveras,BigTrees02,prefire,NA,total_fuel,1.7074839503308
Calaveras,BigTrees02,prefire,NA,litter_depth_cm,5.475
Calaveras,BigTrees02,prefire,NA,duff_depth_cm,7.1125
Calaveras,BigTrees02,prefire,NA,fuel_depth_cm,9.0625
Calaveras,BigTrees03,prefire,NA,mass_1hr,0.119144457292387
Calaveras,BigTrees03,prefire,NA,mass_10hr,1.09792917843389
Calaveras,BigTrees03,prefire,NA,mass_100hr,2.46452029228794
Calaveras,BigTrees03,prefire,NA,total_fine,3.68159392801422
Calaveras,BigTrees03,prefire,NA,total_cwd,0
Calaveras,BigTrees03,prefire,NA,total_fuel,3.68159392801422
Calaveras,BigTrees03,prefire,NA,litter_depth_cm,3.175
Calaveras,BigTrees03,prefire,NA,duff_depth_cm,6.675
Calaveras,BigTrees03,prefire,NA,fuel_depth_cm,7.225
Calaveras,BigTrees04,prefire,NA,mass_1hr,0.223579722326454
Calaveras,BigTrees04,prefire,NA,mass_10hr,0.985321057568875
Calaveras,BigTrees04,prefire,NA,mass_100hr,0.896189197195616
Calaveras,BigTrees04,prefire,NA,total_fine,2.10508997709095
Calaveras,BigTrees04,prefire,NA,total_cwd,0
Calaveras,BigTrees04,prefire,NA,total_fuel,2.10508997709095
Calaveras,BigTrees04,prefire,NA,litter_depth_cm,4.28125
Calaveras,BigTrees04,prefire,NA,duff_depth_cm,10.55625
Calaveras,BigTrees04,prefire,NA,fuel_depth_cm,17.1125
Calaveras,BigTrees05,prefire,NA,mass_1hr,0.158859276389849
Calaveras,BigTrees05,prefire,NA,mass_10hr,0.703800755406339
Calaveras,BigTrees05,prefire,NA,mass_100hr,1.23226014614397
Calaveras,BigTrees05,prefire,NA,total_fine,2.09492017794016
Calaveras,BigTrees05,prefire,NA,total_cwd,0
Calaveras,BigTrees05,prefire,NA,total_fuel,2.09492017794016
Calaveras,BigTrees05,prefire,NA,litter_depth_cm,3.75
Calaveras,BigTrees05,prefire,NA,duff_depth_cm,19.8125
Calaveras,BigTrees05,prefire,NA,fuel_depth_cm,9.4875
Calaveras,BigTrees06,prefire,NA,mass_1hr,0.0764877997432606
Calaveras,BigTrees06,prefire,NA,mass_10hr,0.365976392811296
Calaveras,BigTrees06,prefire,NA,mass_100hr,0.336070948948356
Calaveras,BigTrees06,prefire,NA,total_fine,0.778535141502913
Calaveras,BigTrees06,prefire,NA,total_cwd,0
Calaveras,BigTrees06,prefire,NA,total_fuel,0.778535141502913
Calaveras,BigTrees06,prefire,NA,litter_depth_cm,4.9375
Calaveras,BigTrees06,prefire,NA,duff_depth_cm,6.81875
Calaveras,BigTrees06,prefire,NA,fuel_depth_cm,12.0375
Calaveras,BigTrees07,prefire,NA,mass_1hr,0.0632495267107732
Calaveras,BigTrees07,prefire,NA,mass_10hr,0.450432483460057
Calaveras,BigTrees07,prefire,NA,mass_100hr,0.448094598597808
Calaveras,BigTrees07,prefire,NA,total_fine,0.961776608768638
Calaveras,BigTrees07,prefire,NA,total_cwd,0
Calaveras,BigTrees07,prefire,NA,total_fuel,0.961776608768638
Calaveras,BigTrees07,prefire,NA,litter_depth_cm,6.925
Calaveras,BigTrees07,prefire,NA,duff_depth_cm,9.4625
Calaveras,BigTrees07,prefire,NA,fuel_depth_cm,10.8
Calaveras,BigTrees08,prefire,NA,mass_1hr,0.105906184259899
Calaveras,BigTrees08,prefire,NA,mass_10hr,0.281520302162536
Calaveras,BigTrees08,prefire,NA,mass_100hr,0.336070948948356
Calaveras,BigTrees08,prefire,NA,total_fine,0.723497435370791
Calaveras,BigTrees08,prefire,NA,total_cwd,0
Calaveras,BigTrees08,prefire,NA,total_fuel,0.723497435370791
Calaveras,BigTrees08,prefire,NA,litter_depth_cm,6.3875
Calaveras,BigTrees08,prefire,NA,duff_depth_cm,9.05
Calaveras,BigTrees08,prefire,NA,fuel_depth_cm,8.1625
Calaveras,BigTrees09,prefire,NA,mass_1hr,0.114731699614891
Calaveras,BigTrees09,prefire,NA,mass_10hr,0.506736543892564
Calaveras,BigTrees09,prefire,NA,mass_100hr,0.784165547546164
Calaveras,BigTrees09,prefire,NA,total_fine,1.40563379105362
Calaveras,BigTrees09,prefire,NA,total_cwd,0
Calaveras,BigTrees09,prefire,NA,total_fuel,1.40563379105362
Calaveras,BigTrees09,prefire,NA,litter_depth_cm,4.1
Calaveras,BigTrees09,prefire,NA,duff_depth_cm,6.3125
Calaveras,BigTrees09,prefire,NA,fuel_depth_cm,8.925
Calaveras,BigTrees10,prefire,NA,mass_1hr,0.113260780389059
Calaveras,BigTrees10,prefire,NA,mass_10hr,1.06977714821764
Calaveras,BigTrees10,prefire,NA,mass_100hr,1.12023649649452
Calaveras,BigTrees10,prefire,NA,total_fine,2.30327442510121
Calaveras,BigTrees10,prefire,NA,total_cwd,0
Calaveras,BigTrees10,prefire,NA,total_fuel,2.30327442510121
Calaveras,BigTrees10,prefire,NA,litter_depth_cm,5.3625
Calaveras,BigTrees10,prefire,NA,duff_depth_cm,9.925
Calaveras,BigTrees10,prefire,NA,fuel_depth_cm,7.1875
Calaveras,BigTrees11,prefire,NA,mass_1hr,0.107377103485731
Calaveras,BigTrees11,prefire,NA,mass_10hr,0.703800755406339
Calaveras,BigTrees11,prefire,NA,mass_100hr,1.00821284684507
Calaveras,BigTrees11,prefire,NA,total_fine,1.81939070573714
Calaveras,BigTrees11,prefire,NA,total_cwd,0
Calaveras,BigTrees11,prefire,NA,total_fuel,1.81939070573714
Calaveras,BigTrees11,prefire,NA,litter_depth_cm,3.05
Calaveras,BigTrees11,prefire,NA,duff_depth_cm,4.1125
Calaveras,BigTrees11,prefire,NA,fuel_depth_cm,5.5625
Calaveras,BigTrees12,prefire,NA,mass_1hr,0.0941388304532438
