site,year,plot_id,species_id,status,recruitment,lifeform,tse_count,tse_ht,tse_age,growth_lastyr,tsa_dbh,tsa_age,tsa_ht,tre_count,tre_ht,tre_dbh,tre_age,NOTES
slypark,2019,spi1,abco,live,natural ,TSE,3,41,8,0,,,,,,,,
slypark,2019,spi1,quke,live,natural ,TSE,6,40,11,2,,,,,,,,
slypark,2019,spi1,quwi,live,natural ,TSE,1,90,10,tr,,,,,,,,
slypark,2019,spi1,pipo,live,natural ,TSE,1,5,0,,,,,,,,,
slypark,2019,spi1,cade,dead,natural ,TSE,9,,,,,,,,,,,
slypark,2019,spi10,pipo,live,natural ,TSE,13,4,0,,,,,,,,,
slypark,2019,spi10,pipo,live,natural ,TSE,12,8,1,3,,,,,,,,
slypark,2019,spi10,cade,live,natural ,TSE,1,4,0,,,,,,,,,
slypark,2019,spi10,cade,live,natural ,TSE,3,36,2,8,,,,,,,,
slypark,2019,spi10,cade,live,natural ,TSE,4,70,4,15,,,,,,,,
slypark,2019,spi10,cade,live,natural ,TSE,1,110,7,25,,,,,,,,
slypark,2019,spi10,pipo,dead,natural ,TSE,2,,,,,,,,,,,
slypark,2019,spi10,cade,dead,natural ,TSE,1,,,,,,,,,,,
slypark,2019,spi10,cade,live,natural ,TSA,,,,,2.1,8,2,,,,,
slypark,2019,spi10,cade,live,natural ,TSA,,,,,1.1,10,1.8,,,,,
slypark,2019,spi10,cade,live,natural ,TSA,,,,,1,10,1.7,,,,,
slypark,2019,spi10,cade,live,natural ,TSA,,,,,2,6,1.3,,,,,
slypark,2019,spi10,cade,live,natural ,TSA,,,,,2.4,6,1.4,,,,,
slypark,2019,spi10,cade,live,natural ,TSA,,,,,2.5,6,1.4,,,,,
slypark,2019,spi10,cade,live,natural ,TSA,,,,,3.1,7,2,,,,,
slypark,2019,spi11,pipo,live,natural ,TSE,9,10,1,4,,,,,,,,
slypark,2019,spi11,pipo,live,natural ,TSE,64,8,0,,,,,,,,,
slypark,2019,spi11,cade,live,natural ,TSE,8,7,0,,,,,,,,,
slypark,2019,spi11,cade,live,natural ,TSE,1,44,4,6,,,,,,,,
slypark,2019,spi11,quke ,live,natural ,TSE,2,16,1,2,,,,,,,,
slypark,2019,spi11,quke,live,natural ,TSE,2,6,0,,,,,,,,,
slypark,2019,spi2,quke,live,natural ,TSE,2,8,0,,,,,,,,,
slypark,2019,spi2,quke,live,natural ,TSE,6,0.3,2,,,,,,,,,
slypark,2019,spi2,quke,live,natural ,TSE,7,80,3,,,,,,,,,
slypark,2019,spi2,quke,live,natural ,TRE,2,12,1,8,,,,1,0.3,,,
slypark,2019,spi2,cade,live,natural ,TSE,7,8,0,,,,,,,,,
slypark,2019,spi2,cade,live,natural ,TSE,4,30,3,,,,,,,,,
slypark,2019,spi2,cade,live,natural ,TSE,3,50,5,,,,,,,,,
slypark,2019,spi2,abco,live,natural ,TSE,4,8,0,,,,,,,,,
slypark,2019,spi2,abco,live,natural ,TSE,2,32,4,,,,,,,,,
slypark,2019,spi2,abco,live,natural ,TSE,2,15,2,,,,,,,,,
slypark,2019,spi2,pipo,live,natural ,TSE,7,8,0,,,,,,,,,
slypark,2019,spi3,pisme,live,natural ,TSE,2,3.5,0,,,,,,,,,
slypark,2019,spi3,abco,live,natural ,TSE,1,50,10,0,,,,,,,,dying
slypark,2019,spi3,abco,live,natural ,TSE,1,11,4,3,,,,,,,,
slypark,2019,spi3,cade,live,natural ,TSE,2,3,0,,,,,,,,,
slypark,2019,spi3,cade,live,natural ,TSE,3,10,5,16,,,,,,,,
slypark,2019,spi3,quke,live,natural ,TSE,2,13,1,5,,,,,,,,
slypark,2019,spi3,quke,live,natural ,TSE,4,25,2,tr,,,,,,,,
slypark,2019,spi3,quke,live,natural ,TSE,7,38,3,2,,,,,,,,
slypark,2019,spi3,quke,live,natural ,TSE,3,23,4,4,,,,,,,,
slypark,2019,spi3,quke,live,natural ,TSE,4,80,5,16,,,,,,,,
slypark,2019,spi3,quke,live,natural ,TSE,2,71,7,4,,,,,,,,
slypark,2019,spi3,quke,live,natural ,TSE,2,100,10,4,,,,,,,,
slypark,2019,spi3,pipo,live,natural ,TSE,1,5,0,,,,,,,,,
slypark,2019,spi3,quke,dead,natural ,TSE,3,,,,,,,,,,,
slypark,2019,spi4,pipo,live,natural ,TSE,2,8,0,,,,,,,,,
slypark,2019,spi4,quke,live,natural ,TSE,1,11,0,,,,,,,,,
slypark,2019,spi4,quke ,live,natural ,TSE,8,50,2,30,,,,,,,,
slypark,2019,spi4,quke,live,natural ,TSA,1,150,4,15,,,,,,,,
slypark,2019,spi5,pipo,live,natural ,TSE,4,10,1,3.5,,,,,,,,
slypark,2019,spi5,cade,live,natural ,TSE,2,7,1,3,,,,,,,,
slypark,2019,spi5,cade,live,natural ,TSE,1,14,5,3,,,,,,,,
slypark,2019,spi5,quke,live,natural ,TSE,1,20,5,11,,,,,,,,
slypark,2019,spi6,quke,live,natural ,TSE,5,15,5,,,,,,,,,
slypark,2019,spi6,quke,live,natural ,TSE,3,30,12,,,,,,,,,
slypark,2019,spi6,psme,live,natural ,TSE,13,25,0,,,,,,,,,
slypark,2019,spi6,quke,live,natural ,TSE,1,8,0,,,,,,,,,
slypark,2019,spi6,pipo,dead,natural ,TSE,1,,,,,,,,,,,
slypark,2019,spi6,cade,live,natural ,TSE,3,5,0,,,,,,,,,
slypark,2019,spi6,cade,live,natural ,TSE,3,20,3,5,,,,,,,,
slypark,2019,spi6,abco,live,natural ,TSE,2,8,0,,,,,,,,,
slypark,2019,spi6,conu,live,natural ,TSE,10,6,0,,,,,,,,,
slypark,2019,spi6,conu,live,natural ,TSE,3,125,15,,,,,,,,,
slypark,2019,spi6,conu,dead,natural ,TSE,1,,,,,,,,,,,
slypark,2019,spi6,conu,live,natural ,TSE,1,75,5,10,,,,,,,,
slypark,2019,spi6,conu,live,natural ,TSA,1,200,6,20,,,,,,,,
slypark,2019,spi7,pipo,live,natural ,TSE,39,8,0,,,,,,,,,
slypark,2019,spi7,cade,live,natural ,TSE,1,6,0,,,,,,,,,
slypark,2019,spi7,cade,live,natural ,TSE,1,10,1,6,,,,,,,,
slypark,2019,spi7,cade,live,natural ,TSE,1,60,6,10,,,,,,,,
slypark,2019,spi7,pisme,live,natural ,TSE,7,7,0,,,,,,,,,
slypark,2019,spi7,pisme,live,natural ,TSE,1,8,1,1.5,,,,,,,,
slypark,2019,spi8,pipo,dead,natural ,TSE,1,,,,,,,,,,,
slypark,2019,spi8,pipo,live,natural ,TSE,8,7,0,,,,,,,,,
slypark,2019,spi8,pipo,live,natural ,TSE,1,65,6,1.5,,,,,,,,
slypark,2019,spi8,abco,live,natural ,TSA,,,,,4.4,15,3,,,,,
slypark,2019,spi8,abco,live,natural ,TSA,,,,,2.9,15,2.9,,,,,
slypark,2019,spi8,cade,live,natural ,TSA,,,,,2.5,15,2.3,,,,,
slypark,2019,spi8,cade,live,natural ,TSA,,,,,2.3,15,2.3,,,,,
slypark,2019,spi8,cade,live,natural ,TSA,,,,,3.5,15,2.3,,,,,
slypark,2019,spi9,pipo,live,natural ,TSE,5,4,1,,,,,,,,,
