site,year,plot_id,species_id,status,recruitment,lifeform,tse_count,tse_ht,tse_age,growth_lastyr,tsa_dbh,tsa_age,tsa_ht,tre_count,tre_ht,tre_dbh,tre_age,notes
,,,,,,,count,cm_of_tallest,year_of_tallest,cm,cm,year,m,count,m_of_tallest,cm_of_tallest,year_of_tallest,
frenchmeadows ,2019,fm19-17,sasc,live,natural ,TRE,,,,,,,,5,1.45,<7.6,,
frenchmeadows ,2019,fm19-17,sasc,dead,natural ,TRE,,,,,,,,1,0.5,<7.6,,
frenchmeadows ,2019,fm19-17,sasc,live,natural ,TRE,,,,,,,,5,3,<7.6,,
frenchmeadows ,2019,fm19-17,sasc,dead,natural ,TRE,,,,,,,,2,1.5,<7.6,,
frenchmeadows ,2019,fm19-17,sasc,live,natural ,TRE,,,,,,,,16,5,<7.6,,
frenchmeadows ,2019,fm19-17,sasc,dead,natural ,TRE,,,,,,,,9,1.25,<7.6,,
frenchmeadows ,2019,fm19-17,sasc,live,natural ,TRE,,,,,,,,6,2.7,<7.6,,
frenchmeadows ,2019,fm19-17,sasc,dead,natural ,TRE,,,,,,,,4,1,<7.6,,
frenchmeadows ,2019,fm19-17,sasc,dead,natural ,TRE,,,,,,,,2,0.45,<7.6,,
frenchmeadows ,2019,fm19-17,cade,live,natural ,TSA,1,0.22,10,0.03,,,,,,,,
frenchmeadows ,2019,fm19-17,abco,live,natural ,TSA,1,0.31,4,0.05,,,,,,,,
frenchmeadows ,2019,fm19-18,abco,live,natural ,TSE,1,0.05,0,0,,,,,,,,
frenchmeadows ,2019,fm19-18,cade,live,natural ,TSE,1,0.04,0,0,,,,,,,,
frenchmeadows ,2019,fm19-18,cade,live,natural ,TSE,1,0.07,1,0,,,,,,,,
frenchmeadows ,2019,fm19-18,quke,live,natural ,TSE,2,0.1,2,4,,,,,,,,
frenchmeadows ,2019,fm19-19,cade,live,natural ,TSE,2,0.05,0,0,,,,,,,,
frenchmeadows ,2019,fm19-19,cade,live,natural ,TSE,1,0.08,2,2,,,,,,,,
frenchmeadows ,2019,fm19-19,cade,live,natural ,TSE,1,0.23,3,3,,,,,,,,
frenchmeadows ,2019,fm19-19,quke,live,natural ,TSE,1,0.05,0,0,,,,,,,,
frenchmeadows ,2019,fm19-20,,,,,,,,,,,,,,,,no regen on the plot
frenchmeadows ,2019,fm19-21,abco,live,natural ,TSE,29,8,0,0,,,,,,,,
