site,plotid,pre_post_fire,year,species,status,BA_m2_sum,n_trees,n_trees_acre,BA_m2_acre,n_trees_ha,BA_m2_ha
caples,103,postfire,2020,ABCO,LIVE,1.43143370588533,12,120,14.3143370588533,48.56232,5.79281180699909
caples,103,postfire,2020,ABCO,M,0.623896739058031,8,80,6.23896739058031,32.37488,2.52482275742438
caples,103,postfire,2020,CADE27,DEAD,0.621050456113879,14,140,6.21050456113879,56.65604,2.51330424882901
caples,103,postfire,2020,CADE27,LIVE,2.89595780719091,14,140,28.9595780719091,56.65604,11.7195358116086
caples,103,postfire,2020,CADE27,M,0.231335887436065,6,60,2.31335887436065,24.28116,0.936183949429513
caples,103,postfire,2020,PIJE,I,0.0382268994088806,2,20,0.382268994088806,8.09372,0.154698910141823
caples,103,postfire,2020,PIJE,LIVE,0.686313901899553,2,20,6.86313901899553,8.09372,2.77741627704122
caples,103,postfire,2020,PILA,LIVE,0.77851179230078,2,20,7.7851179230078,8.09372,3.15052823179033
caples,103,prefire,2013-2018,ABCO,DEAD,3.71682298085106,8,80,37.1682298085106,32.37488,15.0414622482869
caples,103,prefire,2013-2018,ABCO,LIVE,1.6422345729412,20,200,16.422345729412,80.9372,6.64589340385283
caples,103,prefire,2013-2018,ABCO,M,0.476230888765023,4,40,4.76230888765023,16.18744,1.92723973450762
caples,103,prefire,2013-2018,CADE27,DEAD,11.9515373701067,6,60,119.515373701067,24.28116,48.3661985215902
caples,103,prefire,2013-2018,CADE27,LIVE,3.3573839405759,26,260,33.573839405759,105.21836,13.586862773759
caples,103,prefire,2013-2018,PIJE,LIVE,0.728588743442584,4,40,7.28588743442584,16.18744,2.94849664228806
caples,103,prefire,2013-2018,PILA,LIVE,0.767492656068313,2,20,7.67492656068313,8.09372,3.10593533013661
caples,103,prefire,2019,CADE27,DEAD,0.0358157270472504,2,20,0.358157270472504,8.09372,0.144941233158436
caples,104,prefire,2013-2018,ABCO,DEAD,2.27201080265043,10,100,22.7201080265043,40.4686,9.1945096368139
caples,104,prefire,2013-2018,ABCO,LIVE,3.08495445043455,38,380,30.8495445043455,153.78068,12.4843787672856
caples,104,prefire,2013-2018,JUOC,LIVE,0.0179840471454748,2,20,0.179840471454748,8.09372,0.072778921031136
